"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C2870","PRBZ","ND","CA","0","0","0","0","0","0,03","0,59","0"
"C2872","RALN","ND","CA","0,83","0","0","0","0","0","0","0"
"C2064","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C2890","RALN","ND","CA","0","0","0","0","0","0","2,78","7,78"
"C2900","RALN","ND","CA","0","0,23","0","0","0","0","0","0"
"C2902","RALN","ND","CA","0","0","0","0","0","0","5,41","0"
"C2909","RALN","ND","CA","0","0,76","0","0","0","0","0","0"
"C2922","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C2924","PRTN","ND","CA","0","0,62","0","0","0","0","0","0"
"C2925","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C2927","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C2929","RALN","ND","CA","0","0","0","0","0","0","4","0"
"C2930","RALN","ND","CA","1,32","1,94","0","0","0","0","0","0"
"C2933","RALN","ND","CA","0","0","0","0","0","0","2,04","2,18"
"C2938","PRBZ","ND","CA","0","0,95","0","0","0","0","0","0"
"C2941","RALN","ND","CA","0","0","0","0","0","0","4,33","0,03"
"C2952","RALN","ND","CA","0","0","0","0","0","0","1,11","1,11"
"C2964","RALN","ND","CA","5,28","50,29","0","0","0","0","0","0"
"C2981","RALN","ND","CA","2,44","1,67","0","0","0","0","0","0"
"C2985","RALN","ND","CA","0","0","0","0","0","0","7","5"
"C2997","RALN","ND","CA","0","0","0","0","0","0","7","0"
"C3005","RALN","ND","CA","0,26","0,26","0","0","0","0","0","0"
"C3009","PRBZ","ND","CA","0","2,01","0","0","0","0","0","0"
"C3011","PRTN","ND","CA","0","0,84","0","0","0","0","0","0"
"C3033","RALN","ND","CA","0","0,09","0","0","0","0","0","0"
"C3044","RALN","ND","CA","0","0","0","0","0","0","7","3"
"C3049","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3058","RALN","ND","CA","2,67","0","0","0","0","0","0","0"
"C3071","PRTN","ND","CA","1,09","2,57","0","0","0","0","0","0"
"C3073","RALN","ND","CA","0","0,38","0","0","0","0","0","0"
"C3074","RALN","ND","CA","0","0","0","0","0","0","0","0,23"
"C3098","RALN","ND","CA","0","0","0","0","0","0","0,94","0"
"C3115","RALN","ND","CA","0","0,31","0","0","0","0","0","0"
"C3138","RALN","ND","CA","0,67","0,67","0","0","0","0","0","0"
"C3146","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C3155","RALN","ND","CA","0","0","0","0","0","0","3,66","0,33"
"C3158","RALN","ND","CA","0","0","0","0","0","0,04","0","0"
"C3163","RALN","ND","CA","0","0","0","0","0","0","6","4"
"C3166","RALN","ND","CA","4,62","5,94","0","0","0","0","0","0"
"C3162","RALN","ND","CA","0","2","0","0","0","1","3","0"
"C3170","RALN","ND","CA","0","0","0","0","0","0","4,51","0,41"
"C3190","RALN","ND","CA","2,04","0,62","0","0","0","0","1,1","2,2"
"C3195","RALN","ND","CA","0","0","0","0","0","0","13,55","6,4"
"C3199","REFR","ND","CA","0","0","0","0","0","0","2","1"
"C3212","PRBZ","ND","CA","0","0,25","0","0","0","0","0","0"
"C3214","RALN","ND","CA","2,67","6,67","0","0","0","0","1,67","1,67"
"C3215","RALN","ND","CA","2","2","0","0","0","0","1,12","2"
"C3218","RALN","ND","CA","0","0","0","0","0","0","21","0"
"C3229","RALN","ND","CA","3,35","5,36","0","0","0","0","0,56","1,73"
"C3234","RALN","ND","CA","0","0","0","0","0","0","0,56","0"
"C3233","RALN","ND","CA","0","3,33","0","0","0","0","0","0"
"C3243","PRBZ","ND","CA","0","0,64","0","0","0","0","0","0"
"C3244","RALN","ND","CA","2,67","6","0","0","0","0","0","0"
"C3246","RALN","ND","CA","0","0","0","0","0","0","1,66","0,88"
"C3253","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3275","RALN","ND","CA","0","0","0","0","0","0","1,87","0,95"
"C3283","RALN","ND","CA","2","2","0","0","0","0","0","0"
"C3294","PRBZ","ND","CA","0,67","0","0","0","0","0","0","0"
"C3318","RALN","ND","CA","0","0","0","0","0","0","0,75","0,06"
"C3321","RALN","ND","CA","0","0","0","0","0","0","2,8","0,93"
"C3339","RALN","ND","CA","0","0","0","0","0","0","9","5"
"C3350","RALN","ND","CA","0","0","0","0","0","0","0","2"
"C3367","RALN","ND","CA","0","0","0","0","0","0","0,24","0"
"C3370","RALN","ND","CA","0","4","0","0","0","0","0","0"
"C3371","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3379","RALN","ND","CA","2,22","2,22","0","0","0","0","0","0"
"C3381","RALN","ND","CA","0","0","0","0","0","0","0","2"
"C3387","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3395","RALN","ND","CA","0","0","0","0","0","0","30","1"
"C3397","RALN","ND","CA","0","0","0","0","0","0","7","1"
"C3396","RALN","ND","CA","0","2","0","0","0","0","0,55","0"
"C3400","PRTN","ND","CA","0","1,07","0","0","0","0","0","0"
"C3406","RALN","ND","CA","0","0","0","0","0","0","20","1"
"C3407","RALN","ND","CA","2,04","2,04","0","0","0","0","0","0"
"C3410","RALN","ND","CA","0","0","0","0","0","6,66","0","0"
"C3416","RALN","ND","CA","0","0","1","0","0","0","0","0"
"C3417","PRTN","ND","CA","0,5","0","0","0","0","0","0","0"
"C3420","RALN","ND","CA","1","0","0","0","4","1","0","0"
"C3421","PRBZ","ND","CA","0,75","0","0","0","0","0","0","0"
"C3423","RALN","ND","CA","0","0","0","0","0","0","0,85","0,34"
"C3427","RALN","ND","CA","0","0","0","0","0","0","1","1,15"
"C3443","REFR","ND","CA","0","0","0","0","0","0","0,09","0"
"C3447","RALN","ND","CA","0","0","0","0","0","0","1,75","2,29"
"C3461","REFR","ND","CA","0","0,08","0","0","0","0","0","0"
"C3466","RALN","ND","CA","0","0","0","0","0","0","6","2"
"C3475","RALN","ND","CA","0","0","0","0","0","0","0,58","3,05"
"C3490","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C3503","RALN","ND","CA","0","0","0","0","0","0","34,97","3,89"
"C3505","PRTN","ND","CA","0,65","0","0","0","0","0","0","0"
"C3507","RALN","ND","CA","0","0","0","0","0","0","1","4"
"C3525","RALN","ND","CA","0","0","0","0","0","0","9","0"
"C3526","RALN","ND","CA","0","0","0","0","0","0","6","1"
"C3531","RALN","ND","CA","0","0","0","0","0","0","7","1"
"C3541","RALN","ND","CA","0","0","0","0","0","0","11,14","15"
"C3548","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3554","RALN","ND","CA","0,37","0,13","0","0","0","0","0","0"
"C3563","RALN","ND","CA","5","0","0","0","0","0","5","0"
"C3566","RALN","ND","CA","0,24","0,24","0","0","0","0","0","0"
"C3569","RALN","ND","CA","0,69","0","0","0","0","0","0","0"
"C3571","RALN","ND","CA","0,21","0","0","0","0","0","0","0"
"C3573","RALN","ND","CA","0,16","3","0","0","0","0","0","0"
"C3583","RALN","ND","CA","0","0","0","0","0","0","0,73","0"
"C3584","RALN","ND","CA","0","0","0","0","0","0","1","2"
"C3589","RALN","ND","CA","0","0","0","0","0","0","1,16","0"
"C3592","RALN","ND","CA","1,79","0","0","0","0","0","0","0"
"C3603","RALN","ND","CA","0","0","0","0","1","0","0","0"
"C3612","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3622","PRTN","ND","CA","0,01","0,66","0","0","0","0","0","0"
"C3639","RALN","ND","CA","0","0","0","0","0","0","4,2","0,7"
"C3643","RALN","ND","CA","1,06","0,8","0","0","0","0","0","0"
"C3659","RALN","ND","CA","0,61","0","0","0","0","0","0","0"
"C3582","RALN","ND","CA","0","0","0","0","0","0","2","2"
"C3667","RALN","ND","CA","1,56","2,78","0","0","0","0","0","0"
"C3754","PRBZ","ND","CA","0","0,81","0","0","0","0","0","0"
"C3674","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C3675","PRBZ","ND","CA","0,63","1,01","0","0","0","0","0","0"
"C3676","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C3685","PRBZ","ND","CA","2","0,5","0","0","0","0","0","0"
"C3698","RALN","ND","CA","0","1,36","0","0","0","0","0","0"
"C8245","RALN","ND","CA","0","0","0","0","0","0","12","0"
"C3705","PRBZ","ND","CA","0","1,31","0","0","0","0","2,65","0,15"
"C3706","RALN","ND","CA","0","0","0","0","2","0","0","0"
"C3713","RALN","ND","CA","0","0","0,42","0","0","0","0","0"
"C3716","RALN","ND","CA","0","0","0","0","0","0","4","4"
"C3717","RALN","ND","CA","0","0","1,34","1,34","0","0","0","0"
"C492","RALN","ND","CA","0,12","0,16","0","0","0","0","0","0"
"C3726","PRTN","ND","CA","0","0,48","0","0","0","0","0","0"
"C3736","RALN","ND","CA","0","0","0","0","0","0","9","0"
"C3740","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C3746","RALN","ND","CA","0,5","0","0","0","0","0","0","0"
"C3755","PRTN","ND","CA","0","1,05","0","0","0","0","0","0"
"C10889","PRTN","ND","CA","0","4,22","0","0","0","0","0","0"
"C3778","RALN","ND","CA","0","0","0","0","0","0","0,56","0,25"
"C3781","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C3788","RALN","ND","CA","6,68","2,43","0","0","0","0","7","11"
"C3805","RALN","ND","CA","0,1","0","0","0","0","0","0","0"
"C3806","RALN","ND","CA","2,54","3,77","0","0","0","0","0","0"
"C3808","RALN","ND","CA","0,03","0","0","0","0","0","1,68","0"
"C3814","PRTN","ND","CA","0","2,95","0","0","0","0","0","0"
"C3819","RALN","ND","CA","6,75","16,08","0","0","0","0","0,56","1,11"
"C3831","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3835","RALN","ND","CA","2","0,67","0","0","0","0","2","4"
"C3856","PRTN","ND","CA","0","1,1","0","0","0","0","0","0"
"C3861","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3873","RALN","ND","CA","0","0","0","0","0","0","0,07","0"
"C3892","RALN","ND","CA","0","0","0","0","0","0","3,58","4,96"
"C3895","RALN","ND","CA","0","0","0","0","0","0","6","3"
"C3906","RALN","ND","CA","0","0","0","0","0","0","0,77","0,59"
"C3907","RALN","ND","CA","0","0","0","0","0,11","0","1,2","1,4"
"C3910","RALN","ND","CA","0","0","0","0","0,09","0","1,12","0,55"
"C3914","RALN","ND","CA","0","0","0","0","0","0","1,22","0"
"C3923","RALN","ND","CA","2,67","1,99","0","0","0","0","0","0,56"
"C3927","RALN","ND","CA","0,75","0","0","0","0","0","0","0"
"C3935","RALN","ND","CA","0","0","0","0","0","0","0,5","0"
"C3952","RALN","ND","CA","0","0","0","0","0","0","13,26","15,23"
"C3965","RALN","ND","CA","0,3","0,06","0","0","0","0","0","0"
"C3972","RALN","ND","CA","2,44","4,19","0","0","0","0","0","0"
"C3975","RALN","ND","CA","0","0","0","0","0","0","0","0,08"
"C3982","RALN","ND","CA","0","0","0","0","0","0","0,78","0"
"C4013","RALN","ND","CA","0","0","0","0","0","0","2","4"
"C4024","PRTN","ND","CA","1","0","0","0","0","0","0","0"
"C4028","RALN","ND","CA","2,67","4,66","0","0","0","0","0","0"
"C4034","PRBZ","ND","CA","0","1","0","0","0","0","0","0"
"C4035","RALN","ND","CA","0","0","0","0","0","0","0","1,13"
"C4042","RALN","ND","CA","0","0","0","0","0","0","15","1"
"C4043","RALN","ND","CA","0","0","0","0","0","0","4","1"
"C4046","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C4054","RALN","ND","CA","0","0","0","0","0","0","46,45","0"
"C8285","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4058","RALN","ND","CA","0","0","0","0","0","0","0,33","0"
"C4071","RALN","ND","CA","0","0","0","0","0","0","4,24","1,2"
"C4085","RALN","ND","CA","0","0","0","0","0","0","6","5"
"C4091","RALN","ND","CA","0","0","0","0","0","0","9,5","4"
"C4095","PRBZ","ND","CA","0","2,5","0","0","0","0","0","0"
"C4097","RALN","ND","CA","0","0","0","0","0","0","0","0,42"
"C4107","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4108","RALN","ND","CA","0","0","0","0","0","0","19","5"
"C4109","RALN","ND","CA","0,38","0,13","0","0","0","0","9","5"
"C4110","RALN","ND","CA","0,5","0,5","0","0","0","0","0","0"
"C4119","RALN","ND","CA","0","0","0","0","0","0","7","0"
"C4124","RALN","ND","CA","14,55","12,73","0","0","0","0","7,21","8,56"
"C4142","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4144","RALN","ND","CA","0","0","0","0","0","0","1,33","0"
"C8271","RALN","ND","CA","0","0","0","0","0","0","3","0"
"C4152","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C4166","RALN","ND","CA","0","0","0","0","0","0","0,25","0"
"C8296","RALN","ND","CA","0","0","0","0","0","0","4","2"
"C4171","RALN","ND","CA","0","0","0","0","0","0","14","0"
"C4184","RALN","ND","CA","0","0","0","0","0","0","2,52","0"
"C4190","RALN","ND","CA","0","0","0","0","0","0","1","2,4"
"C4194","RALN","ND","CA","6,16","11,67","0","0","0","0","0,56","0"
"C4198","RALN","ND","CA","0,67","0","0","0","0","0","0","2,78"
"C8276","RALN","ND","CA","2,67","2,67","0","0","0","0","0","0"
"C4212","RALN","ND","CA","0","0","0","0","0","0","0","0,01"
"C4224","RALN","ND","CA","0","0","0","0","0,07","0","0,6","0"
"C4226","RALN","ND","CA","0","0","0","0","0","0","0,64","2,27"
"C4228","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C4230","RALN","ND","CA","0,21","0,03","0","0","0","0","0","0"
"C4233","RALN","ND","CA","0","0","0","0","0","0","17","15"
"C4234","RALN","ND","CA","0","0","0","0","0","0","8","6"
"C4239","RALN","ND","CA","0","0","0","0","0","0","0,45","0"
"C4240","PRBZ","ND","CA","0","0,25","0","0","0","0","0","0"
"C4242","RALN","ND","CA","0","0","0","0","0","0","0,51","0,13"
"C4246","RALN","ND","CA","8","1","0","0","0","0","8","1"
"C4247","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C4248","RALN","ND","CA","0","0,58","0","0","0","0","0","0"
"C4251","PRBZ","ND","CA","0","0,75","0","0","0","0","15,16","3,37"
"C4260","RALN","ND","CA","0","0","0","0","0","0","7","3"
"C4264","RALN","ND","CA","0","0","0","0","0","0","2,77","6,66"
"C4274","RALN","ND","CA","18,19","20,01","0","0","0","0","0","0"
"C4280","PRTN","ND","CA","0","0,46","0","0","0","0","0","0"
"C4291","RALN","ND","CA","0","4","0","0","0","0","0","0"
"C4295","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4309","RALN","ND","CA","0","3,03","0","0","0","0","0","2"
"C3851","RALN","ND","CA","5,08","0,58","0","0","0","0","0","0"
"C4312","RALN","ND","CA","0","0","0","0","0","0","10","10"
"C4313","RALN","ND","CA","3,3","3,3","0","0","0","0","0","0"
"C4317","RALN","ND","CA","0","0","0","0","0","0","0,59","3,89"
"C4321","RALN","ND","CA","0","0","0","0","0","0","0","0,1"
"C4331","RALN","ND","CA","0","0,02","0","0","0","0","0","0"
"C4336","RALN","ND","CA","2,34","1,5","0","0","0","0","0","0"
"C4338","RALN","ND","CA","0","5,34","0","0","0","0","0","0"
"C4344","RALN","ND","CA","1,33","4","0","0","0","0","0","0"
"C4347","RALN","ND","CA","0","0","0","0","0","25,9","0","0"
"C4361","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4365","RALN","ND","CA","1,83","5,41","0","0","0","0","0","0"
"C4371","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C4378","RALN","ND","CA","2","1","0","0","0","0","2","1"
"C4385","PRTN","ND","CA","1,51","0","0","0","0","0","0","0"
"C4410","RALN","ND","CA","0","0","0","0","0","0","1,11","0,46"
"C4414","PRTN","ND","CA","0","0,96","0","0","0","0","0","0"
"C4427","RALN","ND","CA","0","0","0","0","0","0","1,8","0"
"C4431","RALN","ND","CA","0","0","0","0","0","0","3","3"
"C4434","RALN","ND","CA","0","0","0","0","0","0","0,55","2,78"
"C4436","RALN","ND","CA","0","0","0","0","0","0","11","0"
"C4443","RALN","ND","CA","16","8","0","0","0","0","0","0"
"C8300","RALN","ND","CA","0","0","0","0","0","0","7,08","3,75"
"C4455","PRBZ","ND","CA","0","0,54","0","0","0","0","0","0"
"C4458","RALN","ND","CA","0","0","0","0","0","0","1,1","0,55"
"C4463","RALN","ND","CA","1,67","1,34","0","0","0","0","1,12","1,12"
"C4475","RALN","ND","CA","3","9","0","0","0","0","0","0"
"C4477","RALN","ND","CA","0","0","0","0","0","0","0","2"
"C4488","RALN","ND","CA","0,53","1,06","0","0","0","0","0,53","1,06"
"C4649","RALN","ND","CA","0","0","0","0","0","0","2,42","0,95"
"C4657","RALN","ND","CA","0","0","0","0","0","0","15","0"
"C4681","RALN","ND","CA","0","0","0","0","0","0","1,78","0,46"
"C4521","RALN","ND","CA","0,09","0","0","0","0","0","0","0"
"C4534","RALN","ND","CA","1,75","1,75","0","0","0","0","0","0"
"C4544","RALN","ND","CA","0","0","0","0","0","0","1,66","0,55"
"C4554","RALN","ND","CA","0","0","0","0","0","0","2,3","2,8"
"C4555","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4556","RALN","ND","CA","0","0","0","0","0","0","1,89","0"
"C4564","RALN","ND","CA","0,17","0,05","0","0","0","0","0","0"
"C4571","RALN","ND","CA","0","0","0","0","0","0","5","0"
"C4583","RALN","ND","CA","0,68","0,68","0","0","0","0","0","0"
"C4588","RALN","ND","CA","0","0","0","0","0","0","0,5","0,5"
"C4606","RALN","ND","CA","0","0","0","0","0,1","0","0","0"
"C4651","RALN","ND","CA","0","0","0","0","0","0","1,75","0,5"
"C4668","RALN","ND","CA","0","0","0","0","0","0","5,28","0"
"C4673","RALN","ND","CA","4,45","4,56","0","0","0","0","0","0"
"C12290","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C4727","RALN","ND","CA","0,01","0","0","0","0","0","0","0"
"C4734","PRTN","ND","CA","0","5,46","0","0","0","0","0","0"
"C4741","RALN","ND","CA","3","3","0","0","0","0","2,52","2,52"
"C4748","RALN","ND","CA","0","0","0","0","0","0","2,02","0"
"C4753","RALN","ND","CA","0","0","0","0","0","0","1,03","3,2"
"C4763","RALN","ND","CA","0","0","0","0","0","0","0,82","0"
"C4770","RALN","ND","CA","0,68","4,74","0","0","0","0","0","0"
"C4773","RALN","ND","CA","0","0","0","0","0","0","2","5"
"C4780","RALN","ND","CA","1,5","0,1","0","0","0","0","0","0"
"C4783","RALN","ND","CA","0","0","0","0","0","0","0,58","0"
"C4802","RALN","ND","CA","0","0","0","0","0","0","7","1,5"
"C4806","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4810","RALN","ND","CA","6","0,66","0","0","0","0","0","0"
"C4815","PRBZ","ND","CA","0","0,5","0","0","0","0","0","0"
"C4817","RALN","ND","CA","0","0","0","0","0","0","0","0,96"
"C4818","RALN","ND","CA","0","0","0","0","0","0","199","77"
"C4821","RALN","ND","CA","0","0","0","0","0","0","0,28","15,09"
"C4828","PRBZ","ND","CA","0,46","0,65","0","0","0","0","0","0"
"C4830","RALN","ND","CA","0,02","0","0","0","0","0","0","0"
"C4832","PRBZ","ND","CA","0","0,55","0","0","0","0","0","0"
"C4840","RALN","ND","CA","0","0,63","0","0","0","0","0","0"
"C4846","RALN","ND","CA","0","0","0","0","0","0","1","2"
"C4852","RALN","ND","CA","0","0","0","0","0","0","0,5","1"
"C4860","RALN","ND","CA","0","0","0","0","0","0","0","2,92"
"C4862","RALN","ND","CA","1","6","0","0","0","0","7","10"
"C4868","RALN","ND","CA","9,51","3,03","0","0","0","0","0","0"
"C4869","RALN","ND","CA","1,17","3,17","0","0","0","0","1,55","0,55"
"C4873","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4875","RALN","ND","CA","0","0","0","0","0","0","5","0"
"C4876","RALN","ND","CA","4","3","0","0","0","0","0","0"
"C4880","RALN","ND","CA","0,08","0","0","0","0","0","0","0"
"C4881","RALN","ND","CA","0","0","0","0","0","0","0","2,22"
"C4882","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4884","PRTN","ND","CA","0","1,72","0","0","0","0","0","0"
"C4902","RALN","ND","CA","0","0","0","0","0","0","4,68","2,5"
"C4907","PRBZ","ND","CA","1,58","1,67","0","0","0","0","0","0"
"C4908","PRBZ","ND","CA","0,58","0","0","0","0","0","0","0"
"C4905","PRTN","ND","CA","0","2,56","0","0","0","0","0","0"
"C4909","RALN","ND","CA","1,67","0,5","0","0","0","0","0","0"
"C4922","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4931","RALN","ND","CA","1,54","9,62","0","0","0","0","0","0"
"C4942","RALN","ND","CA","0","0","0","0","0","0","1,5","0"
"C4963","RALN","ND","CA","3,5","0,88","0","0","0","0","0","0"
"C4971","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4978","RALN","ND","CA","1,32","1,98","0","0","0","0","0","0"
"C4999","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C5010","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C5011","RALN","ND","CA","8","2","0","0","0","0","0","0"
"C5012","PRBZ","ND","CA","0,31","0","0","0","0","0","0","0"
"C5016","RALN","ND","CA","0","0,76","0","0","0","0","0","0"
"C5023","RALN","ND","CA","0","0","0","0","0","0","2,67","0"
"C5042","RALN","ND","CA","0","0","0","0","0","0","0","1,09"
"C5045","RALN","ND","CA","0","0","0","0","0","0","0,05","0,83"
"C5049","RALN","ND","CA","0","0","0","0","0","0","3","0"
"C5052","RALN","ND","CA","0,02","0,04","0","0","0","0","0","0"
"C5056","PRBZ","ND","CA","0,51","0,91","0","0","0","0","0","0"
"C5089","RALN","ND","CA","2","0","0","0","0","0","0","0"
"C5099","RALN","ND","CA","0","0","0","0","0","0","3","1"
"C5109","RALN","ND","CA","0","0,03","0","0","0","0","0","0"
"C5111","RALN","ND","CA","0","0","0","0","1","0","0","0"
"C5118","RALN","ND","CA","2","0","0","0","0","0","0","0"
"C5117","RALN","ND","CA","2","8","0","0","0","0","1","11"
"C5120","RALN","ND","CA","3,74","0","0","0","0","0","0","0"
"C5131","RALN","ND","CA","2,53","8,11","0","0","0","0","66,99","18,55"
"C5152","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5157","RALN","ND","CA","1,17","0","0","0","0","0","0","0"
"C5162","RALN","ND","CA","4","7","0","0","0","0","0","0"
"C5170","RALN","ND","CA","0","0","0","0","0","0","152","135"
"C5178","RALN","ND","CA","0","0","0","0","0","0","25","4"
"C5184","RALN","ND","CA","0","0","0","0","0","0","6","4"
"C5193","RALN","ND","CA","0","0","0","0","0","0","3","0"
"C5192","PRTN","ND","CA","0,18","0","0","0","0","0","0","0"
"C5202","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5205","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5208","RALN","ND","CA","0","0","0","0","0","0","1","8"
"C5210","RALN","ND","CA","0","0","0","0","0","0","5","7"
"C5222","RALN","ND","CA","0","0","0","0","0","0","5","3"
"C5233","RALN","ND","CA","0","0","0","0","0","0","0,55","5"
"C5234","RALN","ND","CA","21,88","31,89","0","0","0","0","0","0"
"C5250","RALN","ND","CA","0","0","0","0","0","0","0","4"
"C5253","RALN","ND","CA","6,66","9,33","0","0","0","0","5,55","6,66"
"C5254","RALN","ND","CA","0","0","0","0","0","0","0,9","0"
"C5265","RALN","ND","CA","0","0","0","0","0","0","0,6","2,05"
"C5268","RALN","ND","CA","0","0","0","0","0","0","5","1"
"C5274","RALN","ND","CA","0","0","0","0","0","0","3","5"
"C5275","RALN","ND","CA","0","0","0","0","0","0","2,59","2,22"
"C5282","RALN","ND","CA","0","0","0","0","0","0","2","2"
"C5288","PRTN","ND","CA","0","0,38","0","0","0","0","0","0"
"C5294","PRTN","ND","CA","0","0,3","0","0","0","0","0","0"
"C5303","RALN","ND","CA","0","0","0","0","0","0","0,22","0"
"C5301","RALN","ND","CA","0","0","0","0","0","0,55","0","0"
"C5314","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C5318","RALN","ND","CA","0","0","0","0","0","0","0,86","2,07"
