"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"Q9167","UNIV","PR","41707","13090","4530","0","9690","859"
"Q9168","UNIV","PR","42058","9340","4297","0","8627","670"
"Q9169","UNIV","PR","41403","11983","4521","0","8968","912"
"Q9138","UNIV","PR","41865","11811","4489","0","9048","567"
"Q9144","UNIV","PR","41403","11883","4444","0","9031","390"
"Q9177","UNIV","PR","40753","6471","3883","0","7497","445"
"Q9172","UNIV","PR","40555","9832","4156","0","8353","1164"
"Q9176","UNIV","PR","40044","7091","3855","0","8146","2819"
"Q9129","UNIV","PR","42673","12140","4521","0","9257","2488"
"M8659","UNIV","PR","41717","14295","0","0","5789","0"
"M8668","UNIV","PR","47251","1080","0","0","145520","0"
"IR9963","UNIV","RI","28566","8875","3119","0","5746","509"
"IR8563","UNIV","RI","28643","10800","3287","2318","6100","0"
"Q10328","UNIV","RI","28643","0","2387","0","3868","0"
"Q9178","UNIV","RI","28185","5603","2441","0","4854","1499"
"Q9173","UNIV","RI","28547","2269","2626","0","4273","1583"
"Q9174","UNIV","RI","28397","4577","2509","0","4840","4251"
"Q9183","UNIV","RI","28359","4779","2582","0","4741","210"
"Q9175","UNIV","RI","28745","13776","3543","0","5681","559"
"Q9128","UNIV","RI","27833","3630","2622","0","4680","1413"
"Q9181","UNIV","RI","28087","2946","2368","0","4450","1510"
"Q9179","UNIV","RI","28279","2571","2443","0","4398","1307"
"Q9810","UNIV","RI","27711","1452","1914","0","3755","1146"
"Q9186","UNIV","RI","28249","2747","2442","0","6203","1619"
"Q9135","UNIV","RI","28317","5669","2704","0","4949","1331"
"Q9184","UNIV","RI","28171","3011","2548","0","4332","1286"
"Q9185","UNIV","RI","28192","2318","2369","0","4126","3729"
"Q9130","UNIV","RI","28313","5133","2549","0","6556","231"
"Q9180","UNIV","RI","28114","1954","2398","0","4096","7605"
"Q9131","UNIV","RI","28143","4684","2571","0","4542","2373"
"Q9132","UNIV","RI","28178","3298","2420","0","4325","1347"
"Q9133","UNIV","RI","28460","5304","2817","0","4807","2014"
"Q9134","UNIV","RI","29011","6217","2935","0","5342","709"
"Q9136","UNIV","RI","28351","3444","2656","0","4507","2649"
"Q9137","UNIV","RI","28296","6806","2793","0","4931","2826"
"Q9188","UNIV","RI","27796","1849","2424","0","4379","4354"
"Q9139","UNIV","RI","28419","3194","2621","0","4665","1855"
"Q9140","UNIV","RI","28441","5573","2736","0","4854","2378"
"Q9141","UNIV","RI","28230","5297","2190","0","4741","1212"
"Q9189","UNIV","RI","28408","2064","2477","0","4234","628"
"Q9142","UNIV","RI","28074","6272","2767","0","4738","1584"
"Q9187","UNIV","RI","28239","2977","2528","0","4299","3019"
"Q9143","UNIV","RI","27950","6072","2561","0","4716","2335"
"Q9145","UNIV","RI","28102","1232","2130","0","4108","861"
"Q9146","UNIV","RI","28450","5843","2693","0","4835","651"
"Q9147","UNIV","RI","28320","4642","2654","0","4677","1625"
"Q9148","UNIV","RI","28430","3611","2344","0","4529","2847"
"Q9149","UNIV","RI","28678","4931","2425","0","4627","1749"
"Q9171","UNIV","RI","28560","8069","2747","0","5321","1592"
"Q9170","UNIV","RI","28246","1722","2432","0","4035","1821"
"Q9150","UNIV","RI","28417","3340","2273","0","4348","2260"
"Q9151","UNIV","RI","28132","3168","2421","0","4450","1195"
"Q9152","UNIV","RI","28473","6270","2625","0","4754","1763"
"Q9153","UNIV","RI","28214","6352","2473","0","4816","1167"
"Q9154","UNIV","RI","28299","3791","2680","0","4528","2103"
"Q9155","UNIV","RI","28422","5753","2700","0","4783","1042"
"Q9156","UNIV","RI","28447","4864","2516","0","4863","3302"
"Q9157","UNIV","RI","28446","3467","2510","0","4600","0"
"Q9158","UNIV","RI","28061","6986","2633","0","4761","921"
"Q9159","UNIV","RI","27950","5052","2749","0","4507","200"
"Q9160","UNIV","RI","28327","2591","2491","0","4444","2767"
"Q9161","UNIV","RI","28254","4876","2734","0","4861","2849"
"Q9162","UNIV","RI","28098","6633","2701","0","4856","151"
"Q9182","UNIV","RI","28170","2739","2353","0","4175","626"
"Q9163","UNIV","RI","28048","4348","2700","0","4647","3564"
"Q9164","UNIV","RI","28660","4806","2751","0","4826","4445"
"Q9165","UNIV","RI","27776","6417","2823","0","4892","2048"
"Q9166","UNIV","RI","28436","4801","2640","0","4988","1586"
"Q10602","UNIV","RI","28532","7063","2839","0","5175","3489"
"Q9167","UNIV","RI","28052","3969","2078","0","5130","1735"
"Q9168","UNIV","RI","28397","3635","2582","0","4436","2329"
"Q9169","UNIV","RI","28210","4208","2186","0","5231","410"
"Q9138","UNIV","RI","28168","3418","2378","0","4389","1571"
"Q9144","UNIV","RI","28126","3614","2350","0","4446","553"
"Q9177","UNIV","RI","28467","7409","2938","0","4978","705"
"Q9172","UNIV","RI","26962","4204","2539","0","4568","8402"
"Q9176","UNIV","RI","28770","2445","2477","0","4510","2827"
"Q9129","UNIV","RI","28507","3375","2390","0","4555","3294"
"M8659","UNIV","RI","29622","10146","0","0","5889","0"
"M8655","VVFF","DI","42900","542","7042","0","48869","1934"
"M8655","VVFF","DM","41819","910","6505","0","44031","134"
"M8655","VVFF","GS","41976","3075","6699","0","44033","0"
"LS11920","LS13","DI","140831","0","0","0","0","0"
"LS12445","LS13","DI","99039","0","7969","0","0","9385"
"LS11953","LS13","DI","82739","0","6895","0","0","24858"
"LS58","LS13","DI","43151","8992","17276","0","30004","37761"
"LS11943","LS13","DI","119246","0","19355","0","10050","14021"
"LS12058","LS13","DI","150000","0","11538","0","0","0"
"LS11993","LS13","DI","118181","0","19764","0","0","47978"
"LS11995","LS13","DI","131004","0","21834","0","0","0"
"LS11996","LS13","DI","86695","620","15186","0","4110","20799"
"LS11997","LS13","DI","74139","646","13352","0","555","56504"
"LS11998","LS13","DI","104500","8254","18743","0","0","23498"
"LS11999","LS13","DI","101626","0","16938","0","0","16533"
"LS12000","LS13","DI","79281","3300","14272","0","23248","41569"
"LS12001","LS13","DI","94103","10203","17865","0","2699","0"
"LS12002","LS13","DI","85521","0","13658","0","0","27327"
"LS12003","LS13","DI","107146","1632","7323","0","19816","0"
"LS12005","LS13","DI","71804","0","12000","0","0","10000"
"LS12006","LS13","DI","101412","0","17042","0","0","20933"
"LS12023","LS13","DI","96457","8155","8055","0","1584","25874"
"LS11989","LS13","DI","116480","0","13639","0","122535","7584"
"LS11990","LS13","DI","101299","0","39379","0","0","1632"
"LS11991","LS13","DI","71636","6499","13058","0","0","14400"
"LS11992","LS13","DI","56744","0","4846","0","0","55368"
"LS12024","LS13","DI","132722","0","11060","0","0","0"
"LS12025","LS13","DI","97248","0","15903","0","0","14000"
"LS12026","LS13","DI","97159","4958","16305","0","0","34169"
"LS11937","LS13","DI","124738","0","20032","0","0","10322"
"LS12027","LS13","DI","89889","8435","20375","0","23929","18593"
"LS12084","LS13","DI","78237","0","0","0","0","0"
"LS12235","LS13","DI","96611","0","16349","0","0","0"
"LS12233","LS13","DI","52680","0","8679","0","0","40219"
"LS12237","LS13","DI","51720","0","13272","0","0","39291"
"LS12222","LS13","DI","54251","0","4053","0","0","0"
"LS12218","LS13","DI","57000","0","4053","0","0","0"
"LS12220","LS13","DI","28503","917","2367","0","0","0"
"LS12188","LS13","DI","79216","0","7762","0","0","40743"
"LS11923","LS13","DI","101646","0","5983","0","0","13615"
"LS11959","LS13","DI","70005","171","7050","0","14424","50291"
"LS11982","LS13","DI","56417","0","9552","0","49088","19181"
"LS11940","LS13","DI","75684","0","6253","0","35324","24093"
"LS11956","LS13","DI","80412","20237","8321","0","0","10694"
"LS12231","LS13","DI","68661","0","5722","0","0","14994"
"LS12172","LS13","DI","64523","0","5377","0","0","32610"
"LS12186","LS13","DI","123413","0","8779","0","0","22765"
"LS12307","LS13","DI","77289","4612","6857","0","0","24667"
"LS11921","LS13","DI","104188","0","0","0","714","2024"
"LS11938","LS13","DI","83349","0","8524","0","0","280"
"LS11985","LS13","DI","97512","0","16896","0","0","0"
"LS12019","LS13","DI","44621","0","3695","0","366","0"
"LS12007","LS13","DI","77084","0","6430","0","0","1721"
"LS12432","LS13","DI","76767","0","6403","0","4462","9983"
"LS11928","LS13","DI","56421","421","9364","0","58457","17341"
"LS12078","LS13","DI","40400","0","12839","0","11595","0"
"LS12120","LS13","DI","73643","0","6137","0","0","0"
"LS11931","LS13","DI","49962","0","4651","0","6749","24224"
"LS11924","LS13","DI","138486","0","12692","0","13846","39599"
"LS11974","LS13","DI","56417","0","7662","0","69718","20985"
"LS8525","LS13","DI","65217","1517","5435","0","32042","30428"
"LS11980","LS13","DI","93567","0","27622","0","0","1026"
"LS11967","LS13","DI","79787","0","6648","0","0","0"
"LS11946","LS13","DI","52077","0","4339","0","34416","0"
"LS11933","LS13","DI","70140","0","6429","0","7014","21495"
"LS11973","LS13","DI","55490","5033","9142","0","5","75662"
"LS12139","LS13","DI","100564","0","7821","0","8000","22950"
"LS40","LS13","DI","91800","0","15300","0","0","588"
"LS12184","LS13","DI","73606","6015","6714","0","0","6401"
"LS12156","LS13","DI","73846","0","6538","0","5000","12942"
"LS11919","LS13","DI","56510","0","8100","0","10584","24117"
"LS12318","LS13","DI","115938","0","9096","0","0","22347"
"LS11979","LS13","DI","55539","124","7804","0","39065","28716"
"LS12168","LS13","DI","39692","0","3273","0","0","257"
"LS12170","LS13","DI","28186","490","8013","13768","16804","475"
"LS11942","LS13","DI","88482","0","7382","0","840","9554"
"LS12182","LS13","DI","86563","0","0","0","3783","15739"
"LS11929","LS13","DI","95748","0","15312","0","0","11319"
"LS12152","LS13","DI","43033","0","7491","0","0","1230"
"LS12121","LS13","DI","85703","343","4458","0","4027","7150"
"LS12070","LS13","DI","58876","5681","14423","0","0","30454"
"LS12129","LS13","DI","102506","16721","17431","0","0","1359"
"LS12049","LS13","DI","114505","5848","31604","0","0","5508"
"LS12052","LS13","DI","87631","0","7383","0","0","3729"
"LS12053","LS13","DI","100761","0","9363","1398","0","0"
"LS12050","LS13","DI","108793","0","12134","0","0","9117"
"LS12054","LS13","DI","88347","0","7453","0","0","1405"
"LS12055","LS13","DI","163734","0","22149","0","0","0"
"LS11988","LS13","DI","95722","21689","23958","0","0","0"
"LS11975","LS13","DI","161909","0","27114","0","0","0"
"LS12022","LS13","DI","97846","0","8154","0","10000","3995"
"LS12157","LS13","DI","56416","0","4701","0","25333","4500"
"LS12190","LS13","DI","92803","0","7516","0","0","0"
"LS11969","LS13","DI","102355","0","8644","0","0","23002"
"LS11936","LS13","DI","56417","0","10039","0","63956","26605"
"LS12298","LS13","DI","74736","0","6231","0","0","22629"
"LS12189","LS13","DI","77550","0","7899","0","0","9202"
"LS12197","LS13","DI","96634","0","16106","0","0","20000"
"LS12300","LS13","DI","96960","0","8080","0","0","21994"
"LS12293","LS13","DI","94643","0","14881","0","0","14506"
"LS12148","LS13","DI","45960","6851","7358","0","35490","32050"
"LS12192","LS13","DI","73056","132","7417","0","16031","8834"
"LS12155","LS13","DI","57416","2567","5024","0","303","5891"
"LS12093","LS13","DI","44028","5775","23148","0","28401","81323"
"LS12200","LS13","DI","64002","0","6353","878","15432","24400"
"LS12161","LS13","DI","83316","0","13886","0","45594","4000"
"LS12282","LS13","DI","85613","0","14269","0","0","31030"
"LS12193","LS13","DI","64641","0","13395","0","0","0"
"LS12160","LS13","DI","80797","0","6692","0","0","0"
"LS11930","LS13","DI","71880","0","5990","0","0","0"
"LS12158","LS13","DI","48493","0","17114","0","0","0"
"LS12297","LS13","DI","85222","5181","7509","0","452","22161"
"LS12411","LS13","DI","130764","0","10876","0","0","16200"
"LS12059","LS13","DI","93112","0","7717","0","0","0"
"LS12060","LS13","DI","68571","0","11428","0","0","85"
"LS12063","LS13","DI","89659","0","7415","0","0","0"
"LS12065","LS13","DI","82427","0","0","0","0","0"
"LS12066","LS13","DI","81160","1558","14715","0","0","0"
"LS12146","LS13","DI","60303","1488","7353","0","0","36935"
"LS11987","LS13","DI","79962","0","6664","0","0","7461"
"LS11966","LS13","DI","54177","7747","15746","0","0","37281"
"LS11965","LS13","DI","113665","0","18944","0","0","16728"
"LS11963","LS13","DI","18196","0","4222","0","132","32679"
"LS12081","LS13","DI","167193","0","8778","0","0","9063"
"LS11986","LS13","DI","29876","6671","5045","0","24000","0"
"LS12010","LS13","DI","46680","6197","11260","0","12804","15243"
"LS12092","LS13","DI","46680","0","8571","0","5573","20000"
"LS11972","LS13","DI","63816","0","4880","0","6429","0"
"LS12198","LS13","DI","41077","32067","6095","0","1085","10102"
"LS12133","LS13","DI","83235","1603","14517","0","0","1293"
"IP12431","LS13","DI","39979","0","4279","0","11368","5000"
"C207","RALN","FP","39979","0","4456","0","15488","12853"
"C208","RALN","FP","39979","1060","3331","0","24370","14874"
"C210","RALN","FP","39979","0","3332","0","35511","18807"
"C211","RALN","FP","31983","0","4405","0","16136","14000"
"C222","RALN","FP","39979","0","3332","0","38262","499"
"C224","RALN","FP","39979","0","5266","0","47383","19518"
"C225","RALN","FP","32261","30814","5256","0","29546","0"
"C226","RALN","FP","39979","0","6324","0","35904","0"
"C232","RALN","FP","39979","134","6537","0","22650","15770"
"C234","RALN","FP","39300","0","4459","0","26864","18094"
"C240","RALN","FP","39979","0","4743","0","21237","25887"
"C242","RALN","FP","39979","0","5911","0","30956","2333"
"C241","RALN","FP","39979","0","3332","0","15584","5267"
"C246","RALN","FP","39979","800","7597","0","42839","18233"
"C247","RALN","FP","44854","0","9751","0","18592","1477"
"C249","RALN","FP","39979","0","4538","0","14628","6348"
"C250","RALN","FP","39979","0","3352","0","30402","1772"
"C251","RALN","FP","39979","0","4939","0","13889","11803"
"C253","RALN","FP","39979","0","6583","0","47219","0"
"C255","RALN","FP","39979","0","6582","0","34016","19548"
"C257","RALN","FP","39979","981","6881","0","52100","0"
"C263","RALN","FP","39979","56","6420","0","21196","15810"
"C265","RALN","FP","39979","435","5178","0","21042","20505"
"C269","RALN","FP","40673","0","5683","0","17628","20388"
"C278","RALN","FP","39979","0","6592","0","29442","15694"
"C279","RALN","FP","39979","0","4943","0","9285","12498"
"C285","RALN","FP","39979","0","4938","0","7735","11541"
"C286","RALN","FP","39979","0","3332","0","9538","12787"
"C293","RALN","FP","39979","0","5019","0","11573","12768"
"C294","RALN","FP","39979","0","6378","0","22967","13591"
"C300","RALN","FP","31983","0","4053","0","11756","13672"
"C303","RALN","FP","39979","0","4938","0","9075","11804"
"C305","RALN","FP","39979","0","6793","0","36085","9101"
"C306","RALN","FP","39979","860","5917","0","37669","4802"
"C307","RALN","FP","39979","569","7833","0","42012","18886"
"C308","RALN","FP","39979","0","3352","0","17404","440"
"C310","RALN","FP","39979","0","5683","0","24959","13655"
"C321","RALN","FP","39979","0","4938","0","7477","11804"
"C324","RALN","FP","39990","2683","5705","0","30418","425"
"C325","RALN","FP","31983","0","3896","0","19225","4454"
"C328","RALN","FP","39979","0","5007","0","20106","20389"
"C329","RALN","FP","39979","0","5051","0","14802","14217"
"C333","RALN","FP","39979","134","6446","0","34924","12409"
"C334","RALN","FP","39979","3352","6890","0","34286","19833"
"C335","RALN","FP","39979","3865","7845","0","38513","26336"
"C338","RALN","FP","39979","569","6791","0","33791","16299"
"C339","RALN","FP","39979","669","5830","0","30842","17541"
"C341","RALN","FP","39979","904","5196","0","20767","702"
"C344","RALN","FP","39979","0","6628","0","39553","0"
"C348","RALN","FP","39979","0","3983","0","8433","12872"
"C350","RALN","FP","39979","0","7292","0","47522","392"
"C353","RALN","FP","39979","134","4567","0","31267","1132"
"C368","RALN","FP","39180","0","4577","0","7182","1014"
"C362","RALN","FP","39979","0","5014","0","7456","13821"
"C365","RALN","FP","39979","0","4944","0","20318","16102"
"C366","RALN","FP","39979","0","4938","0","10477","12457"
"C367","RALN","FP","39980","0","3332","0","15185","14723"
"C375","RALN","FP","39979","0","6577","0","25618","19550"
"C385","RALN","FP","39979","0","6046","0","18866","20951"
"C391","RALN","FP","39979","0","5245","0","11094","37380"
"C401","RALN","FP","39979","0","3332","0","5149","0"
"C403","RALN","FP","39979","0","6630","0","32539","21855"
"C405","RALN","FP","39979","0","4223","0","10694","5472"
"C409","RALN","FP","39979","0","6484","0","26036","29835"
"C410","RALN","FP","39990","0","4245","0","10491","779"
"C414","RALN","FP","39779","0","5334","0","23184","0"
"C415","RALN","FP","39979","0","5375","0","19819","0"
"C417","RALN","FP","31983","0","3419","0","8748","4146"
"C421","RALN","FP","39979","0","5708","0","23268","14070"
"C422","RALN","FP","39979","0","3935","0","7235","12793"
"C429","RALN","FP","39979","0","4315","0","7838","13862"
"C430","RALN","FP","39979","0","6759","0","41124","1769"
"C434","RALN","FP","39979","681","5009","0","15593","11974"
"C437","RALN","FP","39979","0","5440","0","16954","13055"
"C441","RALN","FP","39979","0","3352","0","51462","303"
"C445","RALN","FP","39979","0","6801","0","28456","22609"
"C451","RALN","FP","39979","0","4938","0","7477","11804"
"C457","RALN","FP","31983","0","3605","0","6964","0"
"C465","RALN","FP","31983","0","3246","0","6768","196"
"C471","RALN","FP","31983","0","4057","0","12931","14550"
"C473","RALN","FP","39979","0","3332","0","61391","0"
"C474","RALN","FP","39979","0","6046","0","28989","19219"
"C478","RALN","FP","39979","0","6233","31477","11068","0"
"C480","RALN","FP","39979","1417","4269","0","7838","13874"
"C482","RALN","FP","39979","3535","6950","0","33218","24000"
"C483","RALN","FP","39979","1015","6770","0","31746","17896"
"C489","RALN","FP","39979","0","3332","0","38173","0"
"C497","RALN","FP","39979","124","5017","0","31259","5013"
