ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ESONERI_INTERNO_70%_UOMINI;ESONERI_INTERNO_70%_DONNE
M10395;MNST;3A;044F05;4;6;0;1;1;0;0;0;0;0;0;0;0;0;0;2
M10398;MNST;3A;044F05;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0
M10756;MNST;3A;044F05;4;4;0;0;1;3;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;LT;T18025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER12196;SSNA;LT;T18025;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10291;SSNA;LT;T18025;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9476;SSNA;LT;T18025;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS11096;SSNA;LT;T18025;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9657;SSNA;LT;T18025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;LT;T18025;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U11804;SSNA;LT;T18025;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9522;SSNA;LT;T18025;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U11799;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U10746;SSNA;LT;T18025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9491;SSNA;LT;T18025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9562;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U9501;SSNA;LT;T18025;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10735;SSNA;LT;T18025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6564;RALN;DI;0D0165;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IP10120;RALN;DI;0D0165;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CS10771;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3122;RALN;DI;0D0165;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
P9103;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9207;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4308;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2220;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11811;RALN;DI;0D0165;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UC11864;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C242;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4731;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10162;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
R9813;RALN;DI;0D0165;0;0;0;0;14;8;0;0;0;0;0;0;0;0;0;0
C1465;RALN;DI;0D0165;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C6563;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9075;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N10732;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
D8354;RALN;DI;0D0165;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
R9193;RALN;DI;0D0165;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0
N8893;RALN;DI;0D0165;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C531;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7405;RALN;DI;0D0165;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ES10408;RALN;DI;0D0165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N8856;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1041;RALN;DI;0D0165;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3042;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1090;RALN;DI;0D0165;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
ES10584;RALN;DI;0D0165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2876;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6999;RALN;DI;0D0165;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC9848;RALN;DI;0D0165;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C2077;RALN;DI;0D0165;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C2567;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7571;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS9913;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2975;RALN;DI;0D0165;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9199;RALN;DI;0D0165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
IP11839;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9041;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS10811;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C3641;RALN;DI;0D0165;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4496;RALN;DI;0D0165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1863;RALN;DI;0D0165;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9190;RALN;DI;0D0165;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6939;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9114;RALN;CB;0B7000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9102;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6526;RALN;CB;0B7000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9053;RALN;CB;0B7000;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9196;RALN;CB;0B7000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC11085;RALN;CB;0B7000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
R9192;RALN;CB;0B7000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
R9207;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10280;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4063;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9080;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5901;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C593;RALN;CB;0B7000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6904;RALN;CB;0B7000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7551;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6867;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1929;RALN;CB;0B7000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7275;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9041;RALN;CB;0B7000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4818;RALN;CB;0B7000;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6105;RALN;CB;0B7000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3466;RALN;CB;0B7000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3769;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C913;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10648;RALN;CB;0B7000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9190;RALN;CB;0B7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5828;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3733;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5233;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9886;RALN;CB;0B7000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9190;RALN;CB;0B7000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6075;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5703;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9192;RALN;CB;0B7000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7484;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3687;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7937;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10317;RALN;CB;0B7000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ER10512;RALN;CB;0B7000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UC11907;RALN;CB;0B7000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10797;RALN;CB;0B7000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8245;RALN;CB;0B7000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3187;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9105;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4175;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9980;RALN;CB;0B7000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5606;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9069;RALN;CB;0B7000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS11097;RALN;CB;0B7000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C399;RALN;CB;0B7000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3618;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6725;RALN;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8666;MNST;3A;041F02;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AG11844;MNST;3A;041F02;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
M10400;MNST;3A;041F02;1;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0
M8653;MNST;3A;041F02;0;2;0;1;2;11;0;0;0;0;0;0;0;0;0;0
M8652;MNST;3A;041F02;6;16;2;0;9;7;0;0;0;0;0;0;0;0;0;0
M8659;MNST;3A;041F02;14;27;0;4;0;2;0;0;0;0;0;0;0;0;0;1
M10756;MNST;3A;041F02;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0
M8652;MNST;3A;041F02;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M8652;MNST;3A;041F02;1;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0
M8660;MNST;3A;041F02;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M10395;MNST;3A;041F02;3;2;0;3;0;0;0;0;0;0;0;0;0;1;0;3
OC9829;MNST;3A;041F02;0;1;0;0;3;1;0;0;0;0;0;0;0;1;0;0
M8652;MNST;3A;041F02;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
M8660;MNST;3A;041F02;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
M8665;MNST;3A;041F02;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
OC9815;MNST;3A;041F02;2;5;0;0;2;7;0;0;0;0;0;0;0;0;0;0
M10398;MNST;3A;041F02;0;0;0;0;8;12;0;0;0;0;0;0;0;0;0;0
M8655;MNST;3A;041F02;7;8;0;0;0;0;0;0;0;0;0;0;0;3;0;1
M8668;MNST;3A;041F02;6;12;0;1;10;19;0;0;0;0;0;0;0;2;0;2
M8652;MNST;3A;041F02;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
M8664;MNST;3A;041F02;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
AG10325;MNST;3A;041F02;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OC9816;MNST;3A;041F02;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
U10839;SSNA;LT;T14063;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10291;SSNA;LT;T14063;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
PU9821;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ER10862;SSNA;LT;T14063;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AP199;SSNA;LT;T14063;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10751;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10735;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10752;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
U10812;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9493;SSNA;LT;T14063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9502;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER12196;SSNA;LT;T14063;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10048;SSNA;LT;T13059;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9677;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10049;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10751;SSNA;LT;T13059;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ER12196;SSNA;LT;T13059;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
U9540;SSNA;LT;T13059;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10746;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9818;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;28;35;0;0;0;0
U9475;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9434;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9680;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10324;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
U9666;SSNA;LT;T13059;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9674;SSNA;LT;T13059;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J10944;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
U9692;SSNA;LT;T13059;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9670;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9565;SSNA;LT;T13059;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9820;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;22;14;0;0;0;0
U10735;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9449;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9548;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U9544;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10515;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U9660;SSNA;LT;T13059;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AP10082;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
PU10752;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;36;6;0;0;0;0
U10521;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U9493;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9538;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U9477;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U11799;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9577;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
PU10749;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9501;SSNA;LT;T13059;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;LT;T13059;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0
U9690;SSNA;LT;T13059;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9413;SSNA;LT;T13059;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9656;SSNA;LT;T13059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP192;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10899;SSNA;LT;T13059;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9414;SSNA;LT;T13059;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J10321;SSNA;LT;T13059;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
J8633;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9500;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9495;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U9501;SSNA;LT;T13660;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AA37;SSNA;LT;T13660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9603;SSNA;LT;T13660;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10843;SSNA;LT;T13660;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
U9522;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9574;SSNA;LT;T13660;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U10852;SSNA;LT;T13660;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
U9491;SSNA;LT;T13660;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9578;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9434;SSNA;LT;T13660;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J10551;SSNA;LT;T13660;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9420;SSNA;LT;T13660;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9818;SSNA;LT;T13660;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9693;SSNA;LT;T13660;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9540;SSNA;LT;T13660;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10743;SSNA;LT;T13660;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
U10859;SSNA;LT;T13660;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
U10746;SSNA;LT;T13660;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9546;SSNA;LT;T13660;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9471;SSNA;LT;T13660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9489;SSNA;LT;T13660;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9656;SSNA;LT;T13660;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9533;SSNA;LT;T13660;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
U9658;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9675;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9477;SSNA;LT;T13660;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9563;SSNA;LT;T13660;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9535;SSNA;LT;T13660;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
U9500;SSNA;LT;T13660;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;LT;T13660;0;0;0;0;2;2;0;0;0;0;30;0;0;0;0;0
U9679;SSNA;LT;T13660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9534;SSNA;LT;T13660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9680;SSNA;LT;T13660;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10291;SSNA;LT;T13660;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;LT;T13660;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U11799;SSNA;LT;T13660;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9692;SSNA;LT;T13660;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9493;SSNA;LT;T13660;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9519;SSNA;LT;T13660;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
U9577;SSNA;LT;T13660;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10751;SSNA;LT;T13660;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0
J8633;SSNA;LT;T13660;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9495;SSNA;LT;T13660;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9426;SSNA;LT;T13660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J10944;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10521;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9435;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9595;SSNA;LT;T13660;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
U10507;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10855;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10516;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
PU10752;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;74;46;0;0;0;0
U10850;SSNA;LT;T13660;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LT;T13660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9690;SSNA;LT;T13660;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9524;SSNA;LT;T13660;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9670;SSNA;LT;T13660;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9691;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10769;SSNA;LT;T13660;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U11805;SSNA;LT;T13660;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9502;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9683;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9666;SSNA;LT;T13660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9521;SSNA;LT;T13660;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10753;SSNA;LT;T13660;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
U9576;SSNA;LT;T13660;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
U9539;SSNA;LT;T13660;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9536;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10294;SSNA;LT;T13660;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10839;SSNA;LT;T13660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9424;SSNA;LT;T13660;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9422;SSNA;LT;T13660;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9475;SSNA;LT;T13660;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9630;SSNA;LA;A13018;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
U9690;SSNA;LA;A13018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10521;SSNA;LA;A13018;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
U9576;SSNA;LA;A13018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10294;SSNA;LA;A13018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9522;SSNA;LA;A13018;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
U9562;SSNA;LA;A13018;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
