ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C769;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12917;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8251;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3224;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5337;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5038;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9120;RALN;CD;099000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3468;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4312;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2208;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1809;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
V13259;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4783;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6041;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2909;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3706;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2564;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6449;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6144;RALN;CD;099000;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;1
C4473;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7647;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10794;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7946;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7333;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5571;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2423;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3144;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7123;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10438;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10894;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4082;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9194;RALN;CD;099000;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
UC10643;RALN;CD;099000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C1941;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9202;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9193;RALN;CD;099000;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1831;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R9190;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9190;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3922;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7164;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5340;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CS12827;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5530;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7962;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7015;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2912;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C764;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12581;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7895;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12248;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
V9710;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5894;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5263;RALN;CD;099000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4041;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6864;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4429;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3914;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6563;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5961;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4755;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
C1158;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5247;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C615;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6935;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ER9949;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4190;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6065;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2649;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6439;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3691;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3232;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6478;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C4737;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1133;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C2055;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C2162;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C789;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4568;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4223;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2262;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CS14488;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6829;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9122;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6884;RALN;CD;099000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10353;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6830;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6329;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1458;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9126;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5022;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2103;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC8798;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1399;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5864;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5267;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS10265;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C979;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2278;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3628;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5065;RALN;CD;099000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3822;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9049;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
R9192;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC11102;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C374;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5722;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ER12738;RALN;CD;099000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C12510;RALN;CD;099000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RA12291;RALN;CD;099000;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4371;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6215;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C5932;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7922;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3769;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C890;RALN;CD;099000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PA12204;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5762;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12285;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9125;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12337;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7871;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5761;RALN;CD;099000;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4448;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7551;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3292;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5351;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3674;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9031;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2493;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4197;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7571;RALN;CD;0D5000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C7223;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6999;RALN;CD;0D5000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4573;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3924;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6388;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9124;RALN;CD;0D5000;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C1637;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2467;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC11098;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7163;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1257;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C307;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7810;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM12343;RALN;CD;0D5000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C12963;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5203;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C492;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
C924;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3499;RALN;CD;0D5000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5593;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7114;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4966;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6799;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2812;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6385;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C271;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5171;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6441;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9192;RALN;CD;0D5000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C5792;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2610;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7486;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4472;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4371;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
C4470;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4275;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6715;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2020;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C2098;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3736;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2672;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7266;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6007;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10044;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2588;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8250;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3510;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2889;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5636;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2731;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3914;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6058;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10407;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C469;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6651;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4052;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3068;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3073;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3454;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12534;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12800;RALN;CD;0D5000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C6235;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6772;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3122;RALN;CD;0D5000;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12397;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2041;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5336;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2952;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10353;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C343;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS10365;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3609;RALN;CD;0D5000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C340;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1286;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4913;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9205;RALN;CD;0D5000;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
UC10757;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6062;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7570;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12581;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7228;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2990;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8194;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1940;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7187;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1434;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7874;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1499;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2693;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS10373;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1909;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C358;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2815;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7739;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4160;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9190;RALN;CD;0D5000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3376;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6627;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7639;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6277;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9104;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9120;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9207;RALN;CD;0D5000;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7667;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7604;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C474;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7954;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3632;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7216;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10643;RALN;CD;0D5000;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C851;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C713;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6237;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5710;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1662;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8211;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C717;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5714;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6322;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS10265;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3089;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6767;RALN;CD;0D5000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC9994;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3585;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS10169;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4429;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4870;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5103;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2762;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7413;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1598;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3395;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
P9085;RALN;CD;0D5000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
UC10632;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4393;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6365;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CS10896;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1979;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2400;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ER12889;RALN;CD;0D5000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C686;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3117;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
UC12429;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C379;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6586;RALN;CD;0D5000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10945;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ER10553;RALN;CD;0D5000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1855;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5744;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8076;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7005;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C8279;RALN;CD;0D5000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
C1600;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC10754;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3042;RALN;CD;0D5000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS12765;RALN;CD;0D5000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C3442;RALN;CD;0D5000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
