"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"Q9184","UNIV","RI","28172","3226","2564","0","4351","2274"
"Q9185","UNIV","RI","28264","2531","2552","0","4177","3932"
"Q9130","UNIV","RI","28229","5222","2784","0","4820","100"
"Q9180","UNIV","RI","28349","2262","2519","0","4173","7590"
"Q9131","UNIV","RI","28245","4959","2774","0","4602","3791"
"Q9132","UNIV","RI","28124","3813","2594","0","4375","1892"
"Q9133","UNIV","RI","28344","5340","2837","0","4790","672"
"Q9134","UNIV","RI","28436","6953","2980","0","5323","445"
"Q9136","UNIV","RI","28312","3731","2674","0","4531","1989"
"Q9137","UNIV","RI","28269","6894","2959","0","4987","1063"
"Q9188","UNIV","RI","28267","2280","2532","0","4523","4280"
"Q9139","UNIV","RI","28588","3458","2628","0","4727","2087"
"Q9140","UNIV","RI","28468","6127","2817","0","4972","2758"
"Q9141","UNIV","RI","28334","5665","2830","0","4839","1130"
"Q9189","UNIV","RI","28342","2268","2485","0","4266","410"
"Q9142","UNIV","RI","28349","6441","2828","0","4788","1402"
"Q9187","UNIV","RI","28288","3321","2552","0","4468","3117"
"Q9143","UNIV","RI","28108","6180","2786","0","4754","2313"
"Q9145","UNIV","RI","28317","1697","2520","0","4257","840"
"Q9146","UNIV","RI","28410","5792","2876","0","4864","1345"
"Q9147","UNIV","RI","28289","4830","2642","0","4667","2078"
"Q9148","UNIV","RI","28317","3893","2556","0","4557","3068"
"Q9149","UNIV","RI","28437","4867","2772","0","4710","1941"
"Q9171","UNIV","RI","28221","8556","3096","0","5373","1289"
"Q9170","UNIV","RI","28316","2070","2442","0","4204","923"
"Q9150","UNIV","RI","28297","3552","2564","0","4402","2347"
"Q9151","UNIV","RI","28249","3593","2577","0","4520","1113"
"Q9152","UNIV","RI","28219","6601","2918","0","4813","598"
"Q9153","UNIV","RI","28214","6366","2850","0","4757","1931"
"Q9154","UNIV","RI","28451","3912","2638","0","4506","976"
"Q9155","UNIV","RI","28627","5839","2605","0","4867","1066"
"Q9156","UNIV","RI","28544","5438","2826","0","4961","7414"
"Q9157","UNIV","RI","28520","3853","2710","0","4726","108"
"Q9158","UNIV","RI","28140","7166","2955","0","4823","1378"
"Q9159","UNIV","RI","27999","5564","2792","0","4525","300"
"Q9160","UNIV","RI","28296","3002","2538","0","4457","2659"
"Q9161","UNIV","RI","28391","5187","2794","27","4948","2059"
"Q9162","UNIV","RI","28041","7007","2832","0","4786","660"
"Q9182","UNIV","RI","27958","3161","2549","0","4184","1688"
"Q9163","UNIV","RI","28484","4591","2768","0","4690","5166"
"Q9164","UNIV","RI","29014","5467","2400","0","4914","1329"
"Q9165","UNIV","RI","28346","6757","2841","0","4950","1989"
"Q9166","UNIV","RI","28435","5310","2616","0","5041","1398"
"Q10602","UNIV","RI","28558","7815","3009","0","5311","3354"
"Q9167","UNIV","RI","28045","4364","2618","0","4901","2185"
"Q9168","UNIV","RI","28429","3737","2658","0","4545","3420"
"Q9169","UNIV","RI","28562","4615","2707","0","5190","789"
"Q9138","UNIV","RI","28248","3664","2374","0","4461","1669"
"Q9144","UNIV","RI","28268","4012","2569","0","4537","2590"
"Q9177","UNIV","RI","28739","7480","3132","0","5087","1435"
"Q9172","UNIV","RI","28211","4652","2390","0","4627","6580"
"Q9176","UNIV","RI","28775","3021","2536","0","4639","1050"
"Q9129","UNIV","RI","28433","3863","2241","0","4650","1757"
"M8659","UNIV","RI","29569","8356","0","0","5209","0"
"M8655","VVFF","DI","42744","464","6974","0","41484","616"
"M8655","VVFF","DM","41819","1168","6527","0","35333","0"
"M8655","VVFF","GS","41976","3075","6699","0","35334","0"
"CS12590","LS13","DI","39979","0","4322","0","11890","10000"
"CS12591","LS13","DI","39979","0","4485","0","13846","0"
"LS11920","LS13","DI","149236","0","0","0","0","0"
"LS12445","LS13","DI","94269","0","7797","0","0","778"
"LS58","LS13","DI","36992","8731","14328","0","33919","28598"
"LS11943","LS13","DI","90999","0","13321","0","10775","5375"
"LS12058","LS13","DI","138461","0","11538","0","0","30000"
"LS11993","LS13","DI","129104","0","23333","0","0","54373"
"LS11995","LS13","DI","125544","0","20924","0","0","0"
"LS11996","LS13","DI","86695","620","15186","0","4110","20944"
"LS11997","LS13","DI","75598","0","15171","0","0","45429"
"LS11998","LS13","DI","104500","8676","18863","0","0","28835"
"LS11999","LS13","DI","101626","0","16938","0","0","14037"
"LS12000","LS13","DI","77511","3538","14629","0","24975","39734"
"LS12001","LS13","DI","93607","11826","18451","0","0","0"
"LS12002","LS13","DI","84420","0","12354","0","0","43051"
"LS12003","LS13","DI","117731","3414","17419","0","21639","0"
"LS12005","LS13","DI","75132","0","12623","0","0","10000"
"LS12006","LS13","DI","110766","0","19226","0","0","0"
"LS12023","LS13","DI","103610","780","8087","0","7079","10486"
"LS11989","LS13","DI","117257","0","14556","0","123725","8088"
"LS11990","LS13","DI","109146","0","44669","0","0","2110"
"LS11991","LS13","DI","93065","7230","17719","0","0","12400"
"LS11992","LS13","DI","65364","0","5618","0","0","48167"
"LS12024","LS13","DI","132722","0","11060","0","0","0"
"LS12025","LS13","DI","104570","0","18380","0","0","17857"
"LS12026","LS13","DI","97828","5784","15514","0","0","34169"
"LS11937","LS13","DI","119686","0","21006","0","6365","14152"
"LS12027","LS13","DI","116360","8762","21568","0","0","17796"
"LS12084","LS13","DI","101373","0","0","0","0","0"
"LS12235","LS13","DI","155968","0","16349","0","0","0"
"LS12237","LS13","DI","45000","0","12200","0","0","22000"
"LS12218","LS13","DI","57000","0","4053","0","0","0"
"LS12220","LS13","DI","29004","1222","2417","0","0","0"
"LS12188","LS13","DI","97324","112","8824","0","0","20924"
"LS11923","LS13","DI","107587","0","6118","0","0","11681"
"LS11959","LS13","DI","70005","171","7050","0","14424","61429"
"LS11982","LS13","DI","56417","0","9478","0","39795","112651"
"LS11940","LS13","DI","77354","0","6446","0","37691","65713"
"LS11956","LS13","DI","84604","23252","8853","0","0","24854"
"LS12231","LS13","DI","74382","0","6199","0","0","0"
"LS12172","LS13","DI","64523","0","5377","0","0","30000"
"LS12186","LS13","DI","126266","0","9989","0","0","26674"
"LS12307","LS13","DI","77711","5019","6928","0","0","24343"
"LS12033","LS13","DI","60703","0","5058","0","0","6000"
"LS12019","LS13","DI","43726","0","3695","0","366","0"
"LS12007","LS13","DI","77080","0","6485","0","0","1669"
"LS12191","LS13","DI","147692","0","12308","0","20000","6073"
"LS12432","LS13","DI","77705","0","6493","0","4000","10898"
"LS11928","LS13","DI","52857","412","10887","0","66268","15458"
"LS12078","LS13","DI","51870","0","22004","0","18184","4350"
"LS12120","LS13","DI","73643","0","6137","0","0","50576"
"LS11931","LS13","DI","49962","0","4651","0","6903","26639"
"LS11924","LS13","DI","139536","0","12692","0","13846","40425"
"LS11974","LS13","DI","56417","0","5395","0","60324","23375"
"LS8525","LS13","DI","68270","1138","5252","0","25559","27558"
"LS11980","LS13","DI","93567","0","28540","0","0","1264"
"LS11967","LS13","DI","80657","0","6648","0","0","0"
"LS11946","LS13","DI","52077","0","4339","0","30021","0"
"LS11933","LS13","DI","67337","0","6173","0","6734","21247"
"LS11973","LS13","DI","58210","6200","8909","0","1","68362"
"LS12139","LS13","DI","107719","0","8310","0","1268","16165"
"LS40","LS13","DI","91800","0","15300","0","0","883"
"LS12184","LS13","DI","75738","6439","6878","0","0","6750"
"LS12156","LS13","DI","60923","12923","6538","0","10000","12769"
"LS11919","LS13","DI","62058","0","8640","0","7323","64609"
"LS12318","LS13","DI","104276","0","8692","0","0","25028"
"LS11979","LS13","DI","58653","13","9019","0","54458","29565"
"LS12168","LS13","DI","39272","0","3273","0","0","88"
"LS12170","LS13","DI","50356","490","8663","0","1133","666"
"LS11942","LS13","DI","89980","0","7592","0","783","9212"
"LS12182","LS13","DI","118219","0","16815","0","0","18333"
"LS11929","LS13","DI","102404","0","16759","0","0","11374"
"LS12152","LS13","DI","46581","0","7562","0","0","1473"
"LS12121","LS13","DI","87824","35","3448","0","4586","9397"
"LS12070","LS13","DI","58876","6455","14596","0","0","31406"
"LS12129","LS13","DI","87863","16721","17431","0","0","1080"
"LS12049","LS13","DI","110531","5539","27954","0","0","3880"
"LS12052","LS13","DI","98462","0","8205","0","0","2013"
"LS12053","LS13","DI","96718","0","259831","0","0","4906"
"LS12050","LS13","DI","118796","0","12135","0","0","18167"
"LS12054","LS13","DI","86647","0","7273","0","0","6927"
"LS12055","LS13","DI","178310","0","31564","0","0","0"
"LS12056","LS13","DI","97770","0","0","0","0","0"
"LS11988","LS13","DI","106073","6197","19438","0","128055","0"
"LS11960","LS13","DI","58714","0","10120","0","14143","935"
"LS11975","LS13","DI","163622","0","27034","0","0","0"
"LS12022","LS13","DI","97846","0","8154","0","0","16202"
"LS12190","LS13","DI","95241","0","7243","0","0","0"
"LS11969","LS13","DI","104652","0","8685","0","0","23350"
"LS11936","LS13","DI","56417","0","9993","0","67708","29484"
"LS12298","LS13","DI","78835","0","6570","0","0","24428"
"LS12189","LS13","DI","80430","0","8746","0","0","6202"
"LS12197","LS13","DI","98908","0","16497","0","1680","21586"
"LS12300","LS13","DI","95857","0","8019","0","0","23468"
"LS12293","LS13","DI","47011","0","15433","0","0","61098"
"LS12148","LS13","DI","45960","6851","7358","0","35490","8025"
"LS12192","LS13","DI","78365","111","7655","0","13380","6302"
"LS12155","LS13","DI","57416","2567","5024","0","303","5853"
"LS12093","LS13","DI","44027","8445","21224","0","18667","57243"
"LS12200","LS13","DI","67449","0","6450","626","13335","23379"
"LS12161","LS13","DI","83316","0","13886","0","45594","4000"
"LS12282","LS13","DI","83759","0","14269","0","0","1098"
"LS12193","LS13","DI","49773","0","14478","0","0","0"
"LS12160","LS13","DI","74806","0","0","0","0","0"
"LS12158","LS13","DI","46680","0","18592","0","67687","0"
"LS12297","LS13","DI","85692","4945","7628","0","409","22279"
"LS12411","LS13","DI","131669","0","10919","0","0","22167"
"LS12059","LS13","DI","90651","0","7846","0","0","0"
"LS12060","LS13","DI","68571","0","11428","0","0","255"
"LS12062","LS13","DI","69302","0","5347","0","0","0"
"LS12063","LS13","DI","90820","0","7544","0","0","0"
"LS12065","LS13","DI","110000","0","0","0","0","0"
"LS12066","LS13","DI","93927","2078","12667","0","0","0"
"LS12146","LS13","DI","60303","0","6930","0","22852","12001"
"LS12461","LS13","DI","102166","6296","18113","0","0","0"
"LS11987","LS13","DI","79962","0","6664","0","0","12900"
"LS11966","LS13","DI","53881","7747","15651","0","0","40131"
"LS11965","LS13","DI","46680","0","20065","388","66985","12689"
"LS11964","LS13","DI","58568","30987","6932","0","0","6842"
"LS12081","LS13","DI","177244","0","8967","0","0","14309"
"LS12010","LS13","DI","46680","1937","11260","0","12804","29992"
"LS12092","LS13","DI","46680","1549","8571","0","3199","20000"
"LS11972","LS13","DI","57883","0","4880","0","16071","1536"
"LS12198","LS13","DI","40235","32067","5971","0","1085","10102"
"LS12133","LS13","DI","84838","1721","14426","0","0","0"
"ER12545","LS13","DI","87340","0","3108","0","0","0"
"IP12431","LS13","DI","39979","0","4278","0","11368","5000"
"C208","RALN","FP","39979","0","3331","0","17233","0"
"C210","RALN","FP","39979","0","3332","0","43494","19753"
"C219","RALN","FP","39979","0","3916","0","18697","0"
"C222","RALN","FP","39979","0","3332","0","51294","0"
"C224","RALN","FP","39979","0","5266","0","39109","23931"
"C227","RALN","FP","39979","0","4551","0","14628","0"
"C226","RALN","FP","39979","0","6324","0","35904","0"
"C234","RALN","FP","41535","0","4733","0","27531","15259"
"C242","RALN","FP","39979","0","5911","0","30956","0"
"C241","RALN","FP","39979","0","3332","0","15584","14723"
"C243","RALN","FP","31983","0","2665","0","10998","523"
"C246","RALN","FP","47576","800","0","0","42027","18233"
"C247","RALN","FP","39979","0","4875","0","18592","1477"
"C249","RALN","FP","39979","0","4551","0","20542","4530"
"C253","RALN","FP","39979","0","6536","0","46326","0"
"C255","RALN","FP","39979","0","6582","0","33477","20826"
"C257","RALN","FP","39979","981","6881","0","51627","0"
"C263","RALN","FP","39979","56","3355","0","39014","15810"
"C265","RALN","FP","39979","435","5178","0","21042","14247"
"C269","RALN","FP","40673","0","5683","0","25198","20957"
"C277","RALN","FP","39979","3946","7505","0","46134","0"
"C278","RALN","FP","39979","0","6582","0","29709","28994"
"C279","RALN","FP","39979","0","4943","0","9285","10055"
"C285","RALN","FP","39979","0","4956","0","20709","11672"
"C290","RALN","FP","31983","0","4053","0","16650","557"
"C293","RALN","FP","39979","0","5019","0","13398","13768"
"C294","RALN","FP","39979","0","5246","0","22967","16009"
"C300","RALN","FP","31983","0","4053","0","12462","9688"
"C303","RALN","FP","39979","0","4938","0","7477","11804"
"C305","RALN","FP","39979","0","4469","0","37511","13652"
"C306","RALN","FP","39979","675","5946","0","38682","3103"
"C307","RALN","FP","39979","569","7833","0","42422","18886"
"C308","RALN","FP","39979","0","3352","0","14508","0"
"C310","RALN","FP","39979","0","5663","0","24979","13591"
"C315","RALN","FP","39979","0","6563","0","41468","0"
"C321","RALN","FP","39979","0","4929","0","13535","11738"
"C324","RALN","FP","39979","904","5177","0","32134","0"
"C328","RALN","FP","39979","0","5007","0","24630","16273"
"C329","RALN","FP","39979","0","5051","0","18887","13194"
"C333","RALN","FP","39979","134","5277","0","29031","0"
"C334","RALN","FP","39979","3352","6908","0","34517","14349"
"C335","RALN","FP","39979","3865","7845","0","46453","31334"
"C338","RALN","FP","39979","569","6791","0","26161","16299"
"C339","RALN","FP","39979","669","5830","0","31604","17010"
"C341","RALN","FP","39979","904","5196","0","25248","0"
"C348","RALN","FP","39979","0","3983","0","8433","12872"
"C353","RALN","FP","39979","134","4567","0","22254","944"
"C368","RALN","FP","39644","0","4772","0","8080","14641"
"C365","RALN","FP","39979","0","5425","0","19149","11876"
"C366","RALN","FP","39979","0","4938","0","7477","11804"
"C367","RALN","FP","40108","0","3355","0","14084","16935"
"C373","RALN","FP","31983","0","2682","0","14977","12776"
"C375","RALN","FP","39979","0","6577","0","23209","15737"
"C385","RALN","FP","39979","0","5867","0","16773","14811"
"C388","RALN","FP","39980","0","5027","0","43906","1779"
"C391","RALN","FP","39979","0","5245","0","18594","47494"
"C393","RALN","FP","40044","0","4685","0","21865","0"
"C394","RALN","FP","39979","0","5266","0","25638","12832"
"C395","RALN","FP","39888","0","4953","0","11713","7222"
"C397","RALN","FP","39979","0","4943","0","7477","12603"
"C12503","RALN","FP","39979","0","6432","0","29916","15218"
"C401","RALN","FP","39979","0","4960","0","5391","0"
"C404","RALN","FP","31983","0","4014","0","6964","9223"
"C409","RALN","FP","39979","0","6484","0","26063","40532"
"C410","RALN","FP","39979","0","4248","0","11004","0"
"C414","RALN","FP","39779","0","5334","0","23103","0"
"C422","RALN","FP","39979","0","3935","0","7235","12793"
"C429","RALN","FP","39979","0","4315","0","7839","13630"
"C430","RALN","FP","39979","0","6759","0","41124","0"
"C434","RALN","FP","39979","681","5009","0","15193","11974"
"C435","RALN","FP","39979","0","6577","0","28619","15580"
"C441","RALN","FP","39979","0","3352","0","60941","0"
"C449","RALN","FP","39979","0","5981","0","31790","0"
"C457","RALN","FP","31983","0","2682","0","12196","2824"
"C465","RALN","FP","31983","0","3246","0","7062","2527"
"C471","RALN","FP","31983","0","3911","0","12773","18210"
"C473","RALN","FP","39492","0","7198","0","54212","0"
"C478","RALN","FP","39979","0","6232","0","11910","2533"
"C480","RALN","FP","39979","1417","5336","0","9831","18820"
"C489","RALN","FP","39979","0","3332","0","38173","0"
"C501","RALN","FP","39979","0","5590","0","29214","0"
"C505","RALN","FP","39979","3365","6782","0","31628","10318"
"C507","RALN","FP","39979","1294","5694","0","13317","13315"
"C510","RALN","FP","39979","1417","4613","0","20102","2961"
"C512","RALN","FP","39979","0","6617","0","31347","37601"
"C514","RALN","FP","39979","0","6210","0","19411","28550"
"C521","RALN","FP","39979","0","4127","0","12728","9301"
"C523","RALN","FP","40778","0","4824","0","15089","0"
"C527","RALN","FP","39979","0","6280","0","31569","15021"
"C545","RALN","FP","39979","0","5150","0","21820","13591"
"C555","RALN","FP","39979","0","7226","0","0","17342"
"C559","RALN","FP","39979","1015","6212","0","27627","14084"
"C563","RALN","FP","39979","491","4992","0","7841","12564"
"C571","RALN","FP","31983","0","4037","0","10012","9720"
"C574","RALN","FP","39979","0","4980","0","27165","7612"
"C577","RALN","FP","39979","114","4889","17814","33694","3986"
"C579","RALN","FP","39208","529","3396","0","30976","0"
"C582","RALN","FP","39979","0","7471","0","41502","17882"
"C584","RALN","FP","39979","215","6674","0","33305","13645"
"C588","RALN","FP","39979","0","7471","0","38364","17882"
"C592","RALN","FP","39979","134","6280","0","27952","17533"
"C595","RALN","FP","39979","0","3352","0","26396","14628"
"C596","RALN","FP","39979","0","5593","0","14628","12886"
"C597","RALN","FP","39979","0","6628","0","47733","462"
"C600","RALN","FP","39979","0","3331","0","37340","0"
"C601","RALN","FP","39979","3494","7583","0","47522","0"
"C603","RALN","FP","39979","0","4426","0","7235","8453"
"C606","RALN","FP","39979","0","6577","0","22124","15737"
"C607","RALN","FP","39979","0","4895","0","8041","11747"
"C608","RALN","FP","31419","0","3675","0","16896","564"
"C609","RALN","FP","39979","0","6582","0","31362","13652"
"C610","RALN","FP","39979","0","6493","0","38673","6668"
"C613","RALN","FP","39979","0","3332","0","19503","11626"
