"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C555","RALN","ND","CB","1","1,5","0","0","0","0","0","0"
"C561","RALN","ND","CB","0","0","0","0","0,55","0","0","0"
"C563","RALN","ND","CB","0","0","0","0","0","0,25","0,49","0"
"C562","RALN","ND","CB","0","0","0","0","0","0","0,3","0"
"C564","RALN","ND","CB","0","0","0","0","0","0","7","1"
"C567","RALN","ND","CB","0,75","0","0","0","0","0","0,3","0,04"
"C574","RALN","ND","CB","0","0,38","0","0","0","0","0","0"
"C575","RALN","ND","CB","0","0","0","0","0","0","0,41","0,25"
"C582","RALN","ND","CB","0","0","0","0","0","0","0,85","1,14"
"C583","RALN","ND","CB","0","0","0","0","0","0","0,08","0"
"C585","RALN","ND","CB","1,86","0,97","0","0","0","0","0","0"
"C598","RALN","ND","CB","0","0","0","0","0","0","0,4","0"
"C600","RALN","ND","CB","3,96","0,66","0","0","0","0","0","0"
"C601","RALN","ND","CB","0","0","0","0","0","0","1,14","0"
"C609","RALN","ND","CB","0","0","0","0","0","0","0,82","0,63"
"C610","RALN","ND","CB","0","0","0","0","0","0","0,17","0"
"C611","RALN","ND","CB","0","0,5","0","0","0","0","0","0"
"C612","REFR","ND","CB","0","0","0","0","0","0","2,45","0"
"C615","RALN","ND","CB","5","10","0","0","0","0","0","0"
"C625","RALN","ND","CB","0","0","0","0","0","0","1","1"
"C628","RALN","ND","CB","0","0","0","0","0","0","8,25","10,01"
"C629","RALN","ND","CB","0","0","0","0","0","0","0,56","1,11"
"C630","RALN","ND","CB","0","0","0","0","0,05","0","3,56","0"
"C631","REFR","ND","CB","0","0","0","0","0","0,12","0,86","0"
"C633","RALN","ND","CB","0,66","0","0","0","0","0","0","0"
"C634","RALN","ND","CB","0,92","0","0","0","0","0","0","0"
"C8256","RALN","ND","CB","0","0","0","0","0","0","1,3","0"
"C644","REFR","ND","CB","0,3","0","0","0","0","0","0","0"
"C642","RALN","ND","CB","0","0","0","0","0","0","0,42","0"
"C645","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C649","RALN","ND","CB","0","0","0","0","0","0","24","6"
"C651","PRBZ","ND","CB","0,68","0,5","0","0","0","0","0","0"
"C653","RALN","ND","CB","0","0","0","0","0","0","0,77","0"
"C657","RALN","ND","CB","0,72","0","0","0","0","0","1","0"
"C659","RALN","ND","CB","0,28","0","0","0","0","0","0","0"
"C661","RALN","ND","CB","0","0,22","0","0","0","0","0","0"
"C663","REFR","ND","CB","0","0","0","0","0","0","1,08","0"
"C665","RALN","ND","CB","0","0","0","0","0","0","1,54","0,46"
"C672","RALN","ND","CB","0,39","4,37","0","0","0","0","0","0"
"C675","RALN","ND","CB","0","0","0","0","0","0","2,15","0,56"
"C673","RALN","ND","CB","0","0","0","0","0","0","0","0,52"
"C676","RALN","ND","CB","0","0","0","0","0","0","4,32","3,66"
"C696","RALN","ND","CB","0","15,99","0","0","0","0","0","0"
"C707","RALN","ND","CB","0","0","0","0","0","0,92","0","0"
"C709","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C713","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C719","RALN","ND","CB","0","0,02","0","0","0","0","0","0"
"C721","RALN","ND","CB","0","0,56","0","0","0","0","0","0"
"C720","RALN","ND","CB","0","0","0","0","0","0,58","1,08","0,44"
"C723","RALN","ND","CB","0","0","0","0","0","0","3","1"
"C724","RALN","ND","CB","0","0","0","0","0","0","0,32","0,13"
"C725","RALN","ND","CB","1","0","0","0","0","0","0,17","0,16"
"C726","RALN","ND","CB","0","0","0","0","0","0","0,3","0"
"C728","PRBZ","ND","CB","0","1,1","0","0","0","0","0","0"
"C729","RALN","ND","CB","0","0","0","0","0","0","0,3","0"
"C730","RALN","ND","CB","5,14","12,12","0","0","0","0","1,65","3,3"
"C734","RALN","ND","CB","0","0","0","0","0","0","1,11","1,11"
"C737","RALN","ND","CB","0","0","0","0","0","0","0","0,99"
"C740","RALN","ND","CB","0","0","0","0","0","0","0,07","0,41"
"C745","RALN","ND","CB","0","0","0","0","0,17","0,02","0,25","0,21"
"C746","RALN","ND","CB","0","0,67","0","0","0","0","0","0"
"C749","RALN","ND","CB","0","0","0","0","0","0","0,68","0,08"
"C750","RALN","ND","CB","0","0","0","0","0","0,43","0","0"
"C759","RALN","ND","CB","1","6,5","0","0","0","0","1,66","0"
"C761","RALN","ND","CB","0","0,7","0","0","0","0","0","0"
"C765","RALN","ND","CB","0","0","0","0","0","0","1,21","0,84"
"C766","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C767","RALN","ND","CB","0","0","0","0","0","0","0,17","0,03"
"C770","RALN","ND","CB","0","0","0","0","0","0","1","0,83"
"C771","PRTN","ND","CB","0","0,1","0","0","0","0","0","0"
"C774","RALN","ND","CB","0","0,53","0","0","0","0","0","0"
"C775","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C779","RALN","ND","CB","0","0","0","0","0","1,26","2,39","0,64"
"C783","RALN","ND","CB","0,22","0,22","0","0","0","0","7,37","2,01"
"C785","RALN","ND","CB","0","0,32","0","0","0","0,46","0","0"
"C789","RALN","ND","CB","0","0","0","0","0","0,04","0","0"
"C790","RALN","ND","CB","0","0","0","0","0","0","1,89","1,34"
"C800","RALN","ND","CB","0,69","0","0","0","0","0","0","0"
"C801","RALN","ND","CB","0","0","0","0","0","0","0,72","0"
"C803","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C813","RALN","ND","CB","0,95","0","0","0","0","0","0","0"
"C815","RALN","ND","CB","1,17","0","0","0","0","0","0","0"
"C817","RALN","ND","CB","0","0","0","0","0","0","0,97","0"
"C818","RALN","ND","CB","0","0","0","0","0","0","5,63","2,61"
"C819","RALN","ND","CB","0","0","0","0","1,83","1,36","0","0"
"C823","RALN","ND","CB","0","0","0","0","0","0","1,11","0,25"
"C8298","RALN","ND","CB","0","0","0","0","0","0","1,02","0"
"C826","RALN","ND","CB","0","0,25","0","0","0","0","0,75","0"
"C831","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C832","RALN","ND","CB","0","0","0","0","0","0","1,67","12,78"
"C834","RALN","ND","CB","0","0","0","0","1,39","0","0","0"
"C839","RALN","ND","CB","9","5","0","0","0","0","0","0"
"C845","RALN","ND","CB","0","0","0","0","0,31","0","0","0"
"C846","RALN","ND","CB","0,75","2,17","0","0","0","0","0","0"
"C851","RALN","ND","CB","0","0","0","0","0,17","0,91","0","0"
"C859","RALN","ND","CB","0","0","0","0","1,25","3,87","11,83","6,51"
"C861","RALN","ND","CB","0,98","0","0","0","0","0","0","0"
"C863","RALN","ND","CB","0","0,54","0","0","0","0","1,86","0"
"C864","RALN","ND","CB","0","0","0","0","0","0","1,06","5,37"
"C874","RALN","ND","CB","0","0","0","0","0","0,1","0","0"
"C877","RALN","ND","CB","0","0","0","0","0","0","1,78","0"
"C878","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C883","RALN","ND","CB","0","0,54","0","0","0","0","1,71","1,05"
"C889","RALN","ND","CB","0","0","0","0","0","0","0","0,37"
"C901","RALN","ND","CB","0","0,57","0","0","0","0","0","0"
"C903","RALN","ND","CB","0","0","0","0","0","0","1,12","0"
"C905","RALN","ND","CB","0","0","0,89","0","0","0","0,37","0"
"C907","REFR","ND","CB","0","0","0","0","0","0","0,5","0"
"C911","RALN","ND","CB","0","0","0,05","0","0","0","1,25","0,97"
"C914","RALN","ND","CB","0","0","0","0","0","0","0,43","0,56"
"C915","RALN","ND","CB","0","0","0","0","0","0","0,25","0"
"C920","RALN","ND","CB","0","0","0","1","0","0","1","0"
"C923","RALN","ND","CB","4,14","9,66","0","0","0","0","0","0"
"C926","RALN","ND","CB","0","0","0","0","0","0","0,56","0,05"
"C927","RALN","ND","CB","8,67","0","0","0","0","0","1","0"
"C935","RALN","ND","CB","6","1","0","0","0","0","0","0"
"C943","RALN","ND","CB","0,67","0","0","0","0","0","0","0"
"C945","RALN","ND","CB","0","0","0","0","0","0","0","0,56"
"C949","RALN","ND","CB","0","0","0","0","0","0","0,98","0,66"
"C951","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C953","RALN","ND","CB","0,49","0","0","0","0","0","0","0"
"C954","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C955","RALN","ND","CB","0,21","0,42","0","0","0","0","0","0"
"C959","RALN","ND","CB","0","0","0","0","0","0","0,64","0"
"C960","RALN","ND","CB","0","0,49","0","0","0","1,91","0,6","0,77"
"C963","RALN","ND","CB","18,99","122,59","0","0","0","0","0","0"
"C965","RALN","ND","CB","1","12,4","0","0","0","0","0","0"
"C969","RALN","ND","CB","0","0,36","0","0","0","0","0,07","0"
"C970","PRBZ","ND","CB","1,4","6,2","0","0","0","0","0","0"
"C971","RALN","ND","CB","0","0","0","0","0","0","0,32","0"
"C972","RALN","ND","CB","0,58","0","0","0","0","0","0","0"
"C976","RALN","ND","CB","1,32","0,66","0","0","0","0","0","0"
"C977","RALN","ND","CB","0,83","1","0","0","0","0,99","0","0"
"C981","RALN","ND","CB","0","0,32","0","0","0","0","3,89","2,49"
"C995","RALN","ND","CB","0","0","0","0","0","0","0","1,66"
"C997","REFR","ND","CB","0","0","0","0","0","0,19","0","0"
"C998","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C1003","RALN","ND","CB","0","0","0","0","0","0,75","0","0"
"C1010","RALN","ND","CB","0,56","0","0","0","0","0","0","0"
"C1011","RALN","ND","CB","0,17","0,07","0","0","0","0","0","0"
"C1038","RALN","ND","CB","0","0","0","0","0","0","1,21","0,01"
"C1041","RALN","ND","CB","0","0","0","0","0","0","0,25","0"
"C1047","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1048","RALN","ND","CB","0","0","0","0","0","0,63","0,13","0"
"C1015","PRTN","ND","CB","0","1,54","0","0","0","0","0","0"
"C1032","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C1037","RALN","ND","CB","0","0","0","0","0","0","0,58","1,42"
"C1051","RALN","ND","CB","0","0","0","0","0","0","0,53","0,04"
"C1063","RALN","ND","CB","1,17","0","0","0","0","0","0","0"
"C1067","RALN","ND","CB","0,25","0","0","0","0,46","0","0","0"
"C1078","RALN","ND","CB","0,72","0","0","0","0","0","0","0"
"C1081","RALN","ND","CB","0","0","0","0","0","0","2,89","1,37"
"C1083","RALN","ND","CB","4","2","0","0","0","0","0","0"
"C1084","RALN","ND","CB","1,2","3,01","0","0","0","0","0","0"
"C1086","RALN","ND","CB","0","0","0","0","0,25","0","0","0"
"C795","RALN","ND","CB","0","0,67","0","0","0","0","0","3"
"C1090","RALN","ND","CB","0","0","0","0","0","0","1,33","0,93"
"C1091","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C1095","RALN","ND","CB","0","0,29","0","0","1","0","0","0"
"C1099","PRBZ","ND","CB","0,49","0,49","0","0","0","0","0","0"
"C1100","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1102","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C1107","RALN","ND","CB","0","0","0","0","0","0","2","1,82"
"C1109","RALN","ND","CB","0","0","0","0","0","0","1,11","1,11"
"C1110","RALN","ND","CB","0","0","0","0","0","0","0,11","0,07"
"C1111","RALN","ND","CB","0","0,28","0","0","0","0","0","0"
"C1115","RALN","ND","CB","0","0","0","0","0","0","2,1","0,38"
"C1119","RALN","ND","CB","0","1","0","0","0","0","0,24","0,8"
"C1121","PRBZ","ND","CB","0","1,6","0","0","0","0","0","0"
"C1125","PRTN","ND","CB","0,2","0,16","0","0","0","0","0","0"
"C1128","RALN","ND","CB","0","0","0","0","0,01","6,42","30,51","13,45"
"C1131","PRBZ","ND","CB","4,28","6,42","0","0","0","0","0","0"
"C1132","RALN","ND","CB","0","0","0","0","0","0","0,56","0,23"
"C1138","RALN","ND","CB","0","0","0","0","0","0","0,56","0"
"C1142","RALN","ND","CB","0","0","0","0","0","0","0","0,95"
"C1151","RALN","ND","CB","0","0","0","0","0","0","0","0,37"
"C1152","RALN","ND","CB","0,25","0","0","0","0","0","0","0"
"C1158","RALN","ND","CB","0","0","0","0","0","0","0,45","0,76"
"C1160","RALN","ND","CB","2,05","4","0","0","0","0","1,12","1,68"
"C1163","RALN","ND","CB","9,33","17,99","0","0","0","0","0","0"
"C1170","RALN","ND","CB","0","0","0","0","0","0","5,63","1,05"
"C1172","REFR","ND","CB","0","0","0","0","0","0","0,74","0"
"C1176","RALN","ND","CB","0","0","0","0","0","0","1,17","1,17"
"C1177","PRBZ","ND","CB","0","2","0","0","0","0","0","0"
"C1179","RALN","ND","CB","0","0","0","0","0","0","3,41","0,52"
"C1186","RALN","ND","CB","2,89","0,72","0","0","0","0","0","0"
"C1188","RALN","ND","CB","0,39","0","0","0","0","0","0","0"
"C1189","RALN","ND","CB","4","10,67","0","0","0","0","0","0"
"C1190","RALN","ND","CB","0","0","0","0","0","0","0,32","0"
"C1194","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1195","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C1198","RALN","ND","CB","0,12","0,22","0","0","0,25","0,58","0","0"
"C1204","REFR","ND","CB","0","0","0","0","0","0,03","2,55","0,5"
"C1205","RALN","ND","CB","0","0","0","0","0","0","0","0,73"
"C1206","RALN","ND","CB","0,75","0","0","0","0","0","0","0"
"C1216","RALN","ND","CB","0,67","1,89","0","0","0","0","0","0"
"C1218","RALN","ND","CB","0","0,17","0","0","0","0","0","0"
"C1227","RALN","ND","CB","5,22","6,7","0","0","0","0","0","0"
"C1228","RALN","ND","CB","2","4","0","0","0","0","0","0"
"C1236","RALN","ND","CB","0","0","0","0","0","0","9,45","6,45"
"C1237","RALN","ND","CB","1","0","0","0","0","0","0,25","0,66"
"C1240","RALN","ND","CB","0","0","0","0","0","0","0","0,41"
"C1243","REFR","ND","CB","0","0","0","0","0,58","0,04","0,81","0"
"C1249","RALN","ND","CB","10","20","0","0","0","0","0","1"
"C1251","RALN","ND","CB","3","2","0","0","0","0","0","0"
"C1256","PRTN","ND","CB","1","0","0","0","0","0","0","0"
"C1257","RALN","ND","CB","0","0","0","0","0","0","1,53","0"
"C1259","RALN","ND","CB","0","0,2","0","0","0","0","0","0"
"C1263","RALN","ND","CB","0","0","0","0","0","0","2,33","0,74"
"C1270","RALN","ND","CB","0","0","0","0","0","0","0,66","0"
"C1273","RALN","ND","CB","0","0","0","0","0","0","0,9","0"
"C1276","RALN","ND","CB","0","0","0","0","0","0","2,94","0"
"C1278","RALN","ND","CB","0","0","0","0","0","0","21","7"
"C1279","RALN","ND","CB","0","0","0","0","2","2","0","0"
"C1280","RALN","ND","CB","0","0","0","0","0","0","0,38","0"
"C1283","RALN","ND","CB","0,29","0","0","0","0","0","0","0"
"C1286","RALN","ND","CB","8","1","0","0","0","0","0","2,22"
"C1288","RALN","ND","CB","0","0","0","0","0,1","0,42","0","0"
"C1289","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C1290","RALN","ND","CB","3,33","18","0","0","0","0","0","1,67"
"C1299","RALN","ND","CB","0","0","0","0","0","0","1,28","0,27"
"C1300","RALN","ND","CB","0","0","0","0","0","0","1,9","0,12"
"C1302","PRBZ","ND","CB","1","2","0","0","0","0","0","0"
"C1303","RALN","ND","CB","0","0","0","0","0","0","1,08","1,07"
"C1307","RALN","ND","CB","0","0","0","0","0","0,49","0,59","1,33"
"C1308","PRTN","ND","CB","0","1","0","0","0","0","0","0"
"C1315","RALN","ND","CB","0","0","0","0","0","0","5","0"
"C1318","RALN","ND","CB","0","0","0","0","0","0","0","0,03"
"C1319","PRTN","ND","CB","0","0,34","0","0","0","0","0","0"
"C1320","RALN","ND","CB","0","0,19","0","0","0","0","4","2,52"
"C1322","RALN","ND","CB","0","0","0","0","0","0","0,28","0"
"C1323","RALN","ND","CB","0","0","0","0","0","0","3","4"
"C1324","RALN","ND","CB","0","1,19","0","0","0","0","0","0"
"C1325","RALN","ND","CB","10,5","16,66","0","0","0","0","0","0"
"C1327","RALN","ND","CB","3,33","10,09","0","0","0","0","0,42","0"
"C1329","RALN","ND","CB","0,01","0","0","0","0","0","0","0"
"C1331","RALN","ND","CB","0","0,03","0","0","0","0","2,3","0,41"
"C1332","RALN","ND","CB","0","0","0","0","0","0","0,34","0"
"C1337","RALN","ND","CB","0","0","0","0","0","0","0,18","0,22"
"C1342","RALN","ND","CB","0","0","0","0","0","0","0,92","0"
"C1345","RALN","ND","CB","0","0","0","0","0","0","0,56","4,27"
"C1346","RALN","ND","CB","0","0","0","0","0","0","0","2"
"C1348","RALN","ND","CB","4","0","0","0","0","0","0","0"
"C1351","RALN","ND","CB","0","0,68","0","0","0","0","0","0"
"C1358","RALN","ND","CB","0","0","0","0","0","0","0,85","0,5"
"C1360","RALN","ND","CB","0","0","0","0","0","1,05","0","1,55"
"C1365","RALN","ND","CB","1,86","1,08","0","0","0","0","0","0"
"C1370","REFR","ND","CB","0","0","0","0","0","0","1,41","0"
"C1372","RALN","ND","CB","0,8","0","0","0","0","0","0","0"
"C1373","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C1378","RALN","ND","CB","0","0","0","0","0","0","0","1,25"
"C1384","RALN","ND","CB","0","0,72","0","0","0","0","0","0"
"C1387","RALN","ND","CB","0","0","0","0","0","0","0,38","0"
"C1390","RALN","ND","CB","1","1,17","0","0","0","0","0","0"
"C1389","RALN","ND","CB","0,02","0","0","0","0","0","0","0"
"C1397","PRTN","ND","CB","0,5","0","0","0","0","0","0","0"
"C1398","RALN","ND","CB","0","0","0","0","0,55","0","0","0"
"C1399","RALN","ND","CB","0","0,72","0","0","0","0","0","0"
"C1409","PRBZ","ND","CB","0","1,25","0","0","0","0","0","0"
"C1440","RALN","ND","CB","0","0","0","0","0","0","0,28","0"
"C1445","PRBZ","ND","CB","0,92","0","0","0","0","0","0","0"
"C1401","RALN","ND","CB","3,33","5,33","0","0","0","0","0","0"
"C1402","RALN","ND","CB","4,5","15","0","0","0","0","0","0"
"C1404","RALN","ND","CB","1","1","0","0","0","0","2,28","1,55"
"C1410","RALN","ND","CB","0","0","0","0","0","0","0,54","0"
"C1411","RALN","ND","CB","0","0","0","0","0","0","1,57","2,49"
"C1412","RALN","ND","CB","0,71","0","0","0","0","0","0","0"
"C1414","RALN","ND","CB","0,04","0","0","0","0","0","0","0"
"C1415","RALN","ND","CB","0","2,44","0","0","0","0","1","0"
"C1416","REFR","ND","CB","0","0","0","0","0","0","0,47","0"
"C1417","RALN","ND","CB","1,33","1,33","0","0","0","0","0,19","0,56"
"C1426","RALN","ND","CB","0","0","0","0","0","0","0,7","0"
"C10821","REFR","ND","CB","0","0","0","0","0","0","0,81","0"
"C1434","RALN","ND","CB","5,33","3,33","0","0","0","0","0","0"
"C1436","RALN","ND","CB","0,22","0","0","0","0","0","0","0"
"C1439","RALN","ND","CB","0","0","0","0","0","0","1,37","0,85"
"C1444","RALN","ND","CB","0,17","1,34","0","0","0","0","0","0"
"C1456","RALN","ND","CB","0","0","0","0","0,58","0","0","0"
"C1460","RALN","ND","CB","0","0","0","0","0","0","1","0,4"
"C1464","RALN","ND","CB","0","1","0","0","0","0","0,3","0,1"
"C1465","RALN","ND","CB","0,45","0,46","0","0","0","0","1","1,15"
"C1468","REFR","ND","CB","0","0","0","0","0","0","1,46","0"
"C1474","RALN","ND","CB","0,06","0","0","0","0","0,06","0","0"
"C1475","RALN","ND","CB","5","0","0","0","0","0","0","0"
"C1476","RALN","ND","CB","0","0","0","0","0","0","3,92","1,12"
"C1477","RALN","ND","CB","0","0","0","0","0","0","1,74","0"
"C1478","RALN","ND","CB","3","0","0","0","0","0","0","0"
"C1479","RALN","ND","CB","0,06","0","0","0","0","0","0","0"
"C1484","RALN","ND","CB","0","1,05","0","0","0","0","0,02","0"
"C1486","RALN","ND","CB","0,38","0","0","0","0","0","0","0"
"C2321","RALN","ND","CB","0","0","0","0","0,25","0","0","0"
"C1488","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C1494","RALN","ND","CB","0","0","0","0","0","0","0,8","4,16"
"C1497","RALN","ND","CB","0","0","0","0","0","0","0,28","0,24"
"C1498","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C1502","RALN","ND","CB","0","0","0","0","1,25","0","1","2,75"
"C1504","RALN","ND","CB","0,7","0","0","0","0","0","0,69","0,13"
"C1507","RALN","ND","CB","3","5,5","0","0","0","0","0","0"
"C1510","RALN","ND","CB","0","0","0","0","0","0","1,75","0"
"C1511","RALN","ND","CB","0","0,22","0","0","0","0","0","0"
"C1515","RALN","ND","CB","3","0","0","0","0","0","0","0"
"C1518","RALN","ND","CB","0,68","0","0","0","0","0","0","0"
"C1523","RALN","ND","CB","6,33","17,33","0","0","0","0","0,54","4,47"
"C1526","RALN","ND","CB","0","0,32","0","0","0","0","0,55","0"
"C1529","RALN","ND","CB","0","0","0","0","3","0","0","0"
"C1536","RALN","ND","CB","0","0","0","0","0","0","0,55","0"
"C1537","RALN","ND","CB","0","0","0","0","4","0","0","0"
"C1550","RALN","ND","CB","0","0","0","0","0,33","0","2,56","0"
"C1549","RALN","ND","CB","0","0,83","0","0","0","0","0","0"
"C1554","RALN","ND","CB","0","0","0","0","0","0","2,78","1,45"
"C1562","RALN","ND","CB","0","0","0","0","0","1","1,03","0,21"
"C1563","REFR","ND","CB","0","0","0","0","0","0","0,67","0"
"C1567","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C1570","RALN","ND","CB","0","0","0","0","0","0","0,34","0"
"C1578","RALN","ND","CB","0","0","0","0","0","0","0,5","0,2"
"C1579","RALN","ND","CB","0","0","0","0","0","0","1,85","0,65"
"C1585","RALN","ND","CB","0","0","0","0","0","0","0,97","0,11"
"C1588","RALN","ND","CB","0","0","0","0","0","0","0,56","0,51"
"C1590","RALN","ND","CB","0","0","0","0","0","0","1,8","0,85"
"C1591","RALN","ND","CB","0,76","0","0","0","0","0","18","0"
"C1593","RALN","ND","CB","0","0","0","0","0","0","0,5","0"
"C1595","RALN","ND","CB","0","0","0","0","0","0","0,54","0,73"
"C1597","RALN","ND","CB","3,89","0,72","0","0","0","0","0","0"
"C1599","RALN","ND","CB","0","0","0","0","0","0","27","13"
"C1603","RALN","ND","CB","0","0","0","0","0","0","0,58","0"
"C1604","RALN","ND","CB","2,89","0","0","0","0","0","0","0"
"C1610","RALN","ND","CB","3","7","0","0","0","0","0","0"
"C1612","RALN","ND","CB","0","0","0","0","0","0,5","0","1"
"C1613","RALN","ND","CB","0","0","0","0","0","0","0","0,35"
"C1614","RALN","ND","CB","0","0","0","0","0","0","0,52","0,34"
"C1615","RALN","ND","CB","2,82","9,61","0","0","0","0","0","0"
"C1618","PRTN","ND","CB","1,67","0","0","0","0","0","0","0"
"C1620","RALN","ND","CB","0","0","0","0","0,1","0","0","0"
"C1621","RALN","ND","CB","0","0","0","0","0","0","0","0,56"
"C1622","REFR","ND","CB","0","0","0","0","0","0","0,25","0"
"C1623","RALN","ND","CB","0","0","0","0","0","0","3","0"
"C1628","RALN","ND","CB","0","2","0","0","0","0","14","19"
"C1630","RALN","ND","CB","0","0,09","0","0","0","0","0","0"
"C1632","RALN","ND","CB","0","0","0","0","0","0","0,15","0"
"C1633","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C1635","RALN","ND","CB","1,33","4,67","0","0","0","0","1,12","3,36"
